name,image,original pose,odometry,deviation (original - odometry),error
32,000031.png,27.49627,27.640213297972306,-0.14394329797230654,0.5235011802411984
33,000032.png,28.45466,28.5995103024936,-0.1448503024935981,0.5090565218266466
34,000033.png,29.42293,29.56789686192182,-0.1449668619218194,0.49270029164946993
35,000034.png,30.39839,30.541650656509105,-0.14326065650910635,0.47127711865367333
36,000035.png,31.37765,31.522011499129285,-0.14436149912928542,0.46007747275301186
37,000036.png,32.35714,32.500150630083766,-0.14301063008376502,0.44197549623905275
38,000037.png,33.33631,33.478933898526385,-0.1426238985263879,0.4278334900485024
39,000038.png,34.32021,34.46163212100727,-0.1414221210072668,0.4120665957675282
40,000039.png,35.33097,35.47324692192004,-0.14227692192003616,0.4026974688779735
41,000040.png,36.38751,36.53134689183896,-0.14383689183895854,0.3952919335204814
42,000041.png,37.4285,37.572190797649505,-0.143690797649505,0.3839074439250972
43,000042.png,38.47151,38.616561355999316,-0.14505135599931407,0.37703577530311144
44,000043.png,39.50365,39.64836759330548,-0.1447175933054794,0.36633980228530627
45,000044.png,40.53855,40.68337743681735,-0.14482743681735144,0.35725855221104713
46,000045.png,41.56111,41.70757990425804,-0.14646990425804063,0.3524205784158331
47,000046.png,42.58303,42.72817364850572,-0.14514364850571582,0.34084856926741897
48,000047.png,43.59302,43.73882504720947,-0.14580504720946408,0.3344687915851301
49,000048.png,44.5979,44.74275256612954,-0.14485256612953634,0.3247968315313867
50,000049.png,45.59882,45.74285683516206,-0.1440368351620549,0.31587842659537
51,000050.png,46.59803,46.742298559501464,-0.14426855950146233,0.30960227181591654
52,000051.png,47.59275,47.736312121756654,-0.14356212175665206,0.3016470402669567
53,000052.png,48.57856,48.72063859085008,-0.14207859085007613,0.2924718041252687
54,000053.png,49.556,49.69820107196389,-0.1422010719638891,0.28695026225661696
55,000054.png,50.53773,50.6798170336578,-0.14208703365779485,0.28115040714688777
56,000055.png,51.51845,51.661104401548144,-0.14265440154814257,0.2768996379901619
57,000056.png,52.49501,52.63873296190699,-0.1437229619069882,0.27378404520160715
58,000057.png,53.46498,53.60762095797752,-0.14264095797751963,0.26679325041834795
59,000058.png,54.42804,54.572349489349676,-0.14430948934967347,0.2651381334872126
60,000059.png,55.39178,55.53645802596394,-0.14467802596394108,0.2611904256623295
61,000060.png,56.35039,56.49198890181508,-0.14159890181507961,0.25128291359665766
62,000061.png,57.31251,57.4521003746665,-0.13959037466649704,0.24356004416225535
63,000062.png,58.274,58.41551851439778,-0.14151851439778085,0.24285018086587645
64,000063.png,59.2254,59.367393857778985,-0.141993857778985,0.23975162308567774
65,000064.png,60.16633,60.30869256172841,-0.14236256172840456,0.23661499999817928
66,000065.png,61.09125,61.23319229027845,-0.1419422902784504,0.23234471430597733
67,000066.png,62.00632,62.14831509484446,-0.14199509484446082,0.22900100319525624
68,000067.png,62.91678,63.05784486755115,-0.1410648675511439,0.22420865713589266
69,000068.png,63.81519,63.95793544100401,-0.14274544100400988,0.22368567891752714
70,000069.png,64.69786,64.84121642822736,-0.1433564282273494,0.22157831530648678
71,000070.png,65.56672,65.70846542760866,-0.1417454276086545,0.21618502131669007
72,000071.png,66.42163,66.56321824574809,-0.14158824574809614,0.21316587043722982
73,000072.png,67.26455,67.40689916486131,-0.1423491648613151,0.21162583390703588
74,000073.png,68.09328,68.23316411284249,-0.1398841128424948,0.20543012885044573
75,000074.png,68.90994,69.04716255125894,-0.13722255125892957,0.1991331747770054
76,000075.png,69.71424,69.8486977214399,-0.13445772143990098,0.19286980886530639
77,000076.png,70.50799,70.64290095498845,-0.13491095498844174,0.1913413713657725
78,000077.png,71.28437,71.41983932555033,-0.1354693255503321,0.19004071376422643
79,000078.png,72.03735,72.17342958588463,-0.1360795858846302,0.18890143222179911
80,000079.png,72.76791,72.90226206544007,-0.13435206544006917,0.184630925142785
81,000080.png,73.48065,73.61454627925401,-0.13389627925401726,0.18221978065520278
82,000081.png,74.17539,74.30719012316162,-0.13180012316162504,0.17768713202805547
83,000082.png,74.85147,74.98465045001598,-0.13318045001597056,0.17792629859636766
84,000083.png,75.50744,75.64194786229808,-0.13450786229807932,0.17813855468822584
85,000084.png,76.13828,76.27310944953847,-0.1348294495384721,0.1770849690043853
86,000085.png,76.7501,76.88575281927034,-0.13565281927033368,0.1767461140380712
87,000086.png,77.34409,77.48131082394808,-0.1372208239480841,0.1774160429686148
88,000087.png,77.92534,78.06037860181819,-0.13503860181818084,0.1732922844073325
89,000088.png,78.49464,78.63092534062204,-0.13628534062203812,0.17362375395573265
90,000089.png,79.04953,79.18627778925499,-0.13674778925498288,0.17299000924481509
91,000090.png,79.5923,79.72566037691556,-0.13336037691556157,0.16755437010308985
92,000091.png,80.12304,80.25653653781403,-0.13349653781402537,0.16661441929066267
93,000092.png,80.63455,80.76822604806782,-0.1336760480678123,0.1657801129513494
94,000093.png,81.13538,81.26694526331212,-0.13156526331212604,0.1621552315551194
95,000094.png,81.62286,81.7545158229473,-0.1316558229472946,0.1612977331929984
96,000095.png,82.09701,82.22845597330402,-0.1314459733040252,0.16011054885436776
97,000096.png,82.55594,82.68794321562335,-0.13200321562334238,0.15989547889993425
98,000097.png,83.00846,83.13873074847986,-0.13027074847985887,0.15693671281199395
99,000098.png,83.45454,83.5846566221574,-0.13011662215740216,0.15591317399556953
100,000099.png,83.8853,84.0148128113474,-0.12951281134739645,0.15439273787826527
101,000100.png,84.31338,84.44462104378061,-0.1312410437806193,0.15565861999675415
102,000101.png,84.72869,84.86469889864023,-0.13600889864022747,0.1605228390055688
103,000102.png,85.1182,85.25736445370048,-0.1391644537004737,0.163495531743474
104,000103.png,85.50171,85.64640763229832,-0.14469763229831756,0.16923361216789412
105,000104.png,85.85373,86.00375104131153,-0.1500210413115326,0.17474027198530875
106,000105.png,86.20001,86.32634126726677,-0.1263312672667638,0.14655597750715318
107,000106.png,86.52588,86.65571392772823,-0.1298339277282281,0.15005213206525966
108,000107.png,86.8121,86.95412124017379,-0.14202124017378992,0.1635961348404081
109,000108.png,87.09558,87.2165101965094,-0.12093019650940562,0.13884768493350136
110,000109.png,87.34503,87.4748527883839,-0.1298227883839047,0.14863214127226784
111,000110.png,87.59401,87.71565175006073,-0.12164175006073208,0.13886994106187409
112,000111.png,87.8201,87.9545828596235,-0.13448285962350326,0.1531344870063952
113,000112.png,88.00813,88.18614864056677,-0.1780186405667763,0.2022752222627345
114,000113.png,88.18799,88.35868117456356,-0.17069117456355798,0.193553764592614
115,000114.png,88.34349,88.50708768333479,-0.16359768333478542,0.18518363190630732
116,000115.png,88.50204,88.65256072254772,-0.15052072254772497,0.17007599208755525
117,000116.png,88.64159,88.80090229117776,-0.1593122911777698,0.17972634649014058
118,000117.png,88.74795,88.92399414146827,-0.1760441414682674,0.19836417795370756
119,000118.png,88.83995,89.0089494543005,-0.16899945430050423,0.19022911910745585
120,000119.png,88.93047,89.10464385619652,-0.17417385619651782,0.19585397018200604
121,000120.png,89.02315,89.21944210279176,-0.1962921027917588,0.22049557086191487
122,000121.png,89.12503,89.32713699798784,-0.2021069979878405,0.22676794385128451
123,000122.png,89.21056,89.40929507140939,-0.19873507140938784,0.22277079239205297
124,000123.png,89.27715,89.4863460570429,-0.20919605704288813,0.23432206006003564
125,000124.png,89.3295,89.54345064339485,-0.2139506433948526,0.23950726623887136
126,000125.png,89.3721,89.5789564069938,-0.20685640699379348,0.23145523826092645
127,000126.png,89.41899,89.63202952956925,-0.21303952956925798,0.23824864222829847
128,000127.png,89.47222,89.67328836416648,-0.20106836416648832,0.22472714342673997
129,000128.png,89.52059,89.71031517370459,-0.18972517370458775,0.21193467749105288
130,000129.png,89.55606,89.74682176733269,-0.19076176733268824,0.2130082177941819
131,000130.png,89.58341,89.77201840916487,-0.1886084091648712,0.21053943935028951
132,000131.png,89.60332,89.80983450586466,-0.2065145058646607,0.23047639960735908
133,000132.png,89.62101,89.83608013090151,-0.21507013090150906,0.2399773567621131
134,000133.png,89.63826,89.85955142802321,-0.221291428023207,0.24687162381689134
135,000134.png,89.65473,89.86873399711094,-0.21400399711093598,0.23869794389089785
136,000135.png,89.67153,89.89432119455181,-0.22279119455180307,0.24845254068019476
137,000136.png,89.68785,89.91528312147865,-0.22743312147865424,0.2535829786070848
138,000137.png,89.70167,89.93797082346136,-0.23630082346136305,0.26342968136642614
139,000138.png,89.70786,89.94093549046951,-0.23307549046951692,0.25981613034746
140,000139.png,89.71666,89.96001349993385,-0.24335349993384625,0.2712467226642702
141,000140.png,89.71954,89.96484811807952,-0.2453081180795209,0.2734166025366614
142,000141.png,89.72145,89.96869699040232,-0.24724699040231712,0.27557177286180407
143,000142.png,89.72018,89.99108659172754,-0.27090659172753817,0.30194610814148853
144,000143.png,89.72729,89.9937217324154,-0.2664317324153984,0.29693500429512404
145,000144.png,89.73868,90.01841251761921,-0.2797325176192089,0.31171900190554275
146,000145.png,89.75239,90.05233947300266,-0.2999494730026555,0.3341966414517268
147,000146.png,89.77631,90.0779865987844,-0.301676598784411,0.3360314082684074
148,000147.png,89.80526,90.10978088421406,-0.30452088421405676,0.33909025397182385
149,000148.png,89.84339,90.16082933814302,-0.31743933814301784,0.3533252008222506
150,000149.png,89.88363,90.22755428901368,-0.3439242890136853,0.38263284317031404
151,000150.png,89.92948,90.25568338407207,-0.3262033840720733,0.3627324255317314
152,000151.png,89.97884,90.3081164263075,-0.3292764263075014,0.36594873451080434
153,000152.png,90.03338,90.34407373137988,-0.3106937313798852,0.3450872680553426
154,000153.png,90.08278,90.36367392230223,-0.28089392230222643,0.3118175552555399
155,000154.png,90.13241,90.44527316837792,-0.3128631683779304,0.34711505925330344
156,000155.png,90.18269,90.52490234043304,-0.3422123404330506,0.37946566068615895
157,000156.png,90.22769,90.57443501590812,-0.3467450159081267,0.38430000358883915
158,000157.png,90.27374,90.63743346412109,-0.3636934641210843,0.40287847176940295
159,000158.png,90.31732,90.69218840573437,-0.3748684057343752,0.41505705188592307
160,000159.png,90.365,90.75095740008362,-0.3859574000836261,0.42710938978988117
161,000160.png,90.41153,90.80598895786693,-0.39445895786693086,0.4362927580884107
162,000161.png,90.45782,90.86275249457017,-0.40493249457017555,0.447647859046543
163,000162.png,90.49922,90.91096210664713,-0.4117421066471394,0.45496757502124263
164,000163.png,90.53737,90.94277293814258,-0.4054029381425863,0.44777414910835867
165,000164.png,90.56802,90.92333477195167,-0.3553147719516687,0.3923181405000007
166,000165.png,90.58889,90.94411159803676,-0.35522159803674924,0.39212490409889034
167,000166.png,90.60259,90.95406036441727,-0.351470364417267,0.38792529486990046
168,000167.png,90.60409,90.97322960321861,-0.3691396032186134,0.40742046326894665
169,000168.png,90.59833,90.96698286737154,-0.36865286737153724,0.4069091200373531
170,000169.png,90.58651,90.96492581621557,-0.37841581621556486,0.41773970121551746
171,000170.png,90.56241,90.96454164614897,-0.40213164614897323,0.4440381457924687
172,000171.png,90.52962,90.9420306982239,-0.4124106982239084,0.455553329643832
173,000172.png,90.49003,90.92074820573204,-0.4307182057320347,0.4759841561905048
174,000173.png,90.44253,90.89717678766503,-0.45464678766502686,0.50269136396895
175,000174.png,90.38673,90.8578625496699,-0.47113254966990326,0.5212408388597566
176,000175.png,90.32361,90.79454094199741,-0.47093094199740904,0.5213818867485578
177,000176.png,90.25165,90.71847925101716,-0.46682925101715966,0.5172528712961587
178,000177.png,90.17629,90.65627397852239,-0.47998397852239805,0.5322729273098262
179,000178.png,90.09176,90.57045514463071,-0.47869514463071994,0.5313417615892064
180,000179.png,90.0029,90.47628767976715,-0.473387679767157,0.5259693629507016
181,000180.png,89.91031,90.37376923990372,-0.4634592399037274,0.5154684039057672
182,000181.png,89.81611,90.29230431338978,-0.476194313389783,0.5301880847319963
183,000182.png,89.72399,90.21216412647387,-0.48817412647386504,0.5440842816663247
184,000183.png,89.63442,90.11815651754915,-0.48373651754914704,0.5396771882376736
185,000184.png,89.54649,90.04821177794346,-0.5017217779434588,0.5602919533121385
186,000185.png,89.46022,89.97899934501159,-0.5187793450115805,0.5798994737678719
187,000186.png,89.37856,89.91961265079642,-0.5410526507964306,0.6053494829145051
188,000187.png,89.3065,89.8759769900466,-0.5694769900465957,0.6376657802585429
189,000188.png,89.24451,89.81142397134484,-0.5669139713448317,0.635236802067524
190,000189.png,89.19325,89.77255837394476,-0.5793083739447553,0.6494979989458343
191,000190.png,89.1528,89.73174272078462,-0.5789427207846245,0.6493825441092422
192,000191.png,89.12695,89.71560058721003,-0.58865058721004,0.6604630666818959
193,000192.png,89.12113,89.69894569476061,-0.5778156947606163,0.6483487078323809
194,000193.png,89.13018,89.70751701894089,-0.5773370189408951,0.6477458240754087
195,000194.png,89.14842,89.7586991072237,-0.6102791072237039,0.6845652533423519
196,000195.png,89.19154,89.81865665584964,-0.6271166558496333,0.7031122636178647
197,000196.png,89.25586,89.89507447190545,-0.6392144719054471,0.7161596694104423
198,000197.png,89.33556,89.97793473904484,-0.6423747390448398,0.7190582776274529
199,000198.png,89.45093,90.09772534397482,-0.6467953439748158,0.7230727997739271
200,000199.png,89.59271,90.19493284900508,-0.6022228490050878,0.6721784049227754
201,000200.png,89.75037,90.33261110299561,-0.58224110299561,0.6487339305627486
202,000201.png,89.94526,90.54360738741192,-0.5983473874119198,0.665235041192743
203,000202.png,90.16419,90.78758231887802,-0.6233923188780182,0.6913967938690716
204,000203.png,90.3886,91.05071674241562,-0.6621167424156198,0.7325224004084805
205,000204.png,90.66097,91.32380189271282,-0.6628318927128163,0.7311105238702126
206,000205.png,90.9416,91.6168825167135,-0.6752825167135086,0.7425452342091063
207,000206.png,91.27112,91.95155275078655,-0.6804327507865509,0.7455071777212232
208,000207.png,91.6203,92.29620860752205,-0.6759086075220466,0.7377280008055492
209,000208.png,91.96615,92.64394859202999,-0.6777985920299869,0.7370087711946047
210,000209.png,92.35602,93.05326627325316,-0.6972462732531568,0.7549548727339667
211,000210.png,92.76492,93.46756003565176,-0.7026400356517541,0.7574415367918758
212,000211.png,93.17127,93.88254140966971,-0.7112714096697061,0.7634020762727675
213,000212.png,93.61062,94.32442754346519,-0.7138075434651938,0.7625283792214963
214,000213.png,94.0612,94.76758440929856,-0.7063844092985647,0.7509838374362274
215,000214.png,94.50798,95.21078735885156,-0.7028073588515582,0.743648693847396
216,000215.png,94.9816,95.68708219569777,-0.705482195697769,0.7427566978212296
217,000216.png,95.44688,96.14665166849149,-0.6997716684914934,0.7331530045733223
218,000217.png,95.92488,96.62012323653988,-0.6952432365398806,0.7247788441746089
219,000218.png,96.40217,97.09951514773641,-0.6973451477364137,0.7233707993672898
220,000219.png,96.88437,97.58691451280457,-0.7025445128045646,0.7251371018922501
221,000220.png,97.38035,98.08978416181904,-0.7094341618190327,0.7285188046859893
222,000221.png,97.88806,98.60163554818423,-0.7135755481842381,0.7289709778539264
223,000222.png,98.40345,99.1213427008762,-0.7178927008761917,0.7295401745326934
224,000223.png,98.9283,99.64969699664083,-0.7213969966408342,0.7292119612293291
225,000224.png,99.46087,100.18496655861388,-0.7240965586138799,0.7280215411486747
226,000225.png,100.0024,100.72666205072294,-0.7242620507229418,0.7242446688508895
227,000226.png,100.5505,101.27368792065472,-0.7231879206547234,0.7192285673912346
228,000227.png,101.1106,101.82404564005235,-0.7134456400523419,0.7056091448892023
229,000228.png,101.6926,102.41087693995345,-0.718276939953455,0.7063217382124707
230,000229.png,102.2853,103.00771365664885,-0.7224136566488397,0.7062731953162769
231,000230.png,102.8883,103.61338955911539,-0.7250895591153892,0.704734706585092
232,000231.png,103.4998,104.23252303796994,-0.7327230379699472,0.7079463322344074
233,000232.png,104.1244,104.85474958745226,-0.7303495874522667,0.7014202122194864
234,000233.png,104.7544,105.49109580944115,-0.7366958094411444,0.7032600152749139
235,000234.png,105.3923,106.13814196791131,-0.7458419679113035,0.7076816502830885
236,000235.png,106.0354,106.78330267889507,-0.7479026788950733,0.7053330103862232
237,000236.png,106.6923,107.4297598398447,-0.7374598398447034,0.6912024952547685
238,000237.png,107.3637,108.09379937598037,-0.7300993759803731,0.6800244179181354
239,000238.png,108.0547,108.78616942778567,-0.7314694277856688,0.6769436477873418
240,000239.png,108.7607,109.48402176129308,-0.7233217612930787,0.6650580230663086
241,000240.png,109.4778,110.1956169952776,-0.7178169952776017,0.6556735660358554
242,000241.png,110.2002,110.91859659313333,-0.7183965931333347,0.6519013514797022
243,000242.png,110.9295,111.65256629411421,-0.7230662941142043,0.6518250727842497
244,000243.png,111.6692,112.39157895750122,-0.7223789575012205,0.6468918533500916
245,000244.png,112.4214,113.14114914673364,-0.7197491467336334,0.6402243227122535
246,000245.png,113.1891,113.91017010084163,-0.7210701008416294,0.6370490628882369
247,000246.png,113.9649,114.6854588488999,-0.7205588488998984,0.6322638364091913
248,000247.png,114.7551,115.47512285304482,-0.7200228530448243,0.6274430095436493
249,000248.png,115.5643,116.2797674198968,-0.7154674198967967,0.6191076482069261
250,000249.png,116.3732,117.08433706074985,-0.7111370607498486,0.6110831881823724
251,000250.png,117.1926,117.88988774748222,-0.6972877474822212,0.5949929837568423
252,000251.png,118.0121,118.70564330804152,-0.6935433080415123,0.5876883031837518
253,000252.png,118.8364,119.52738973463411,-0.6909897346341154,0.5814630320626638
254,000253.png,119.6659,120.36022289480728,-0.6943228948072857,0.5802178354963994
255,000254.png,120.5026,121.1945930818396,-0.6919930818395983,0.5742557271292057
256,000255.png,121.3427,122.03718951308628,-0.6944895130862818,0.5723372836489395
257,000256.png,122.1809,122.87640313603103,-0.6955031360310358,0.569240475418855
258,000257.png,123.0215,123.71802561483625,-0.6965256148362471,0.5661820208957353
259,000258.png,123.8767,124.56875957304507,-0.6920595730450714,0.5586680732091438
260,000259.png,124.7241,125.40945762785157,-0.685357627851559,0.5494989563777641
261,000260.png,125.5712,126.25191929105794,-0.6807192910579403,0.5420982606345566
262,000261.png,126.4226,127.10879464608772,-0.6861946460877135,0.5427784637301507
263,000262.png,127.2746,127.95182215919245,-0.6772221591924392,0.5320952956775659
264,000263.png,128.1205,128.7957957728227,-0.6752957728226932,0.5270786274036499
265,000264.png,128.941,129.61896108075777,-0.6779610807577683,0.5257917037697616
266,000265.png,129.7485,130.43170724619105,-0.6832072461910457,0.5265627318936601
267,000266.png,130.5573,131.24120015955978,-0.6839001595597836,0.5238314208089349
268,000267.png,131.3828,132.07016680798904,-0.6873668079890365,0.5231786870039582
269,000268.png,132.2254,132.9165223434863,-0.6911223434862848,0.5226850086944601
270,000269.png,133.0601,133.74540897244754,-0.6853089724475296,0.5150371692547425
271,000270.png,133.8675,134.55318372658533,-0.6856837265853244,0.5122107506193246
272,000271.png,134.6626,135.35141428079766,-0.6888142807976578,0.511511199692905
273,000272.png,135.4599,136.1474471697805,-0.6875471697804869,0.5075650947479563
274,000273.png,136.2625,136.9513344625755,-0.6888344625754996,0.5055202000370607
275,000274.png,137.0723,137.76173278935136,-0.6894327893513434,0.502970176579326
276,000275.png,137.8726,138.56054293859953,-0.6879429385995195,0.49897001913325745
277,000276.png,138.6688,139.34526903249034,-0.6764690324903313,0.4878307394960736
278,000277.png,139.4818,140.15994485540293,-0.6781448554029339,0.4861887754552451
279,000278.png,140.2662,140.94643763647773,-0.6802376364777274,0.4849619056320963
280,000279.png,141.0669,141.74804808403803,-0.6811480840380284,0.48285464842427844
281,000280.png,141.8662,142.54910782634317,-0.6829078263431825,0.48137458136129857
282,000281.png,142.6598,143.33564275831287,-0.6758427583128821,0.4737443612796892
283,000282.png,143.451,144.1290700744778,-0.6780700744778017,0.4726841043128327
284,000283.png,144.2346,144.9078566623559,-0.6732566623558967,0.4667788882528163
285,000284.png,145.0284,145.70048137911232,-0.6720813791123135,0.46341363423461435
286,000285.png,145.8298,146.50865138774918,-0.6788513877491766,0.4655093730836747
287,000286.png,146.6342,147.31201808201726,-0.6778180820172679,0.46225101785072514
288,000287.png,147.4395,148.1133559780063,-0.6738559780062872,0.457038973956292
289,000288.png,148.2407,148.90955656702593,-0.6688565670259266,0.45119630912828024
290,000289.png,149.033,149.6915880062024,-0.6585880062024216,0.44190750115908667
291,000290.png,149.8199,150.47637104558382,-0.6564710455838281,0.43817346399498874
292,000291.png,150.6153,151.27077826740964,-0.6554782674096487,0.43520031989422636
293,000292.png,151.422,152.07594023519945,-0.6539402351994568,0.43186606648931913
294,000293.png,152.237,152.88676385674162,-0.6497638567416288,0.426810733751735
295,000294.png,153.0488,153.69910072926817,-0.6503007292681673,0.42489763347910425
296,000295.png,153.8549,154.50779045324646,-0.6528904532464708,0.42435467004721383
297,000296.png,154.6649,155.31778624316323,-0.6528862431632376,0.4221295479214984
298,000297.png,155.4826,156.12502361638977,-0.6424236163897774,0.4131803921401993
299,000298.png,156.3078,156.94794020116444,-0.6401402011644564,0.40953823236233666
300,000299.png,157.136,157.7734328350044,-0.6374328350044038,0.4056567782076697
301,000300.png,157.9586,158.59565390819247,-0.6370539081924846,0.4033043520216593
302,000301.png,158.78,159.41897260203524,-0.6389726020352384,0.4024263773996967
303,000302.png,159.6018,160.24090515889858,-0.6391051588985874,0.40043731267353344
304,000303.png,160.4205,161.0493235033507,-0.6288235033507021,0.3919845053161548
305,000304.png,161.2383,161.86710642448713,-0.6288064244871236,0.38998576919201183
306,000305.png,162.0549,162.6828503789667,-0.6279503789666876,0.3874923738601471
307,000306.png,162.8891,163.51132459604096,-0.6222245960409509,0.3819927767057163
308,000307.png,163.7286,164.34900533170324,-0.620405331703239,0.3789230053290867
309,000308.png,164.5638,165.1841023302907,-0.6203023302907127,0.37693729136706416
310,000309.png,165.3868,166.00679639140512,-0.6199963914051239,0.3748765871309705
311,000310.png,166.201,166.82128973622707,-0.620289736227079,0.3732166089416303
312,000311.png,167.0187,167.6379137799311,-0.6192137799311013,0.370745179989487
313,000312.png,167.8465,168.46352034569543,-0.6170203456954368,0.3676098969567056
314,000313.png,168.6811,169.29788679863142,-0.6167867986314377,0.36565258267312567
315,000314.png,169.5173,170.13436356550798,-0.6170635655079764,0.36401214832231066
316,000315.png,170.3582,170.974774674894,-0.6165746748939966,0.3619283808434208
317,000316.png,171.2012,171.81711271499398,-0.615912714993982,0.35975957820037596
318,000317.png,172.0379,172.6534323602037,-0.6155323602037015,0.3577888129323257
319,000318.png,172.867,173.48173934714342,-0.614739347143427,0.35561405424021186
320,000319.png,173.6993,174.3140257283239,-0.6147257283239185,0.3539022484972124
321,000320.png,174.5517,175.16649522963084,-0.614795229630829,0.35221383099152226
322,000321.png,175.4112,176.02686000425805,-0.6156600042580465,0.35098101162186135
323,000322.png,176.2661,176.8822333595089,-0.6161333595088934,0.34954728079244585
324,000323.png,177.1104,177.7271897356208,-0.616789735620813,0.3482515626529063
325,000324.png,177.9477,178.56503340352285,-0.6173334035228493,0.3469184504901436
326,000325.png,178.7853,179.4017763211706,-0.6164763211705804,0.3448137633074869
327,000326.png,179.6316,180.24801126055442,-0.616411260554429,0.34315302015593524
328,000327.png,180.4893,181.10629652640333,-0.6169965264033408,0.34184659500775993
329,000328.png,181.3511,181.96931363373014,-0.6182136337301358,0.3408932362307898
330,000329.png,182.2141,182.8318141437502,-0.6177141437501916,0.3390045796402098
331,000330.png,183.0694,183.68821925885055,-0.6188192588505501,0.33802440978697157
332,000331.png,183.918,184.53804090047598,-0.6200409004759706,0.33712899252708844
333,000332.png,184.7628,185.3828002249291,-0.6200002249291003,0.3355655061132979
334,000333.png,185.611,186.23124212695237,-0.6202421269523768,0.3341623755878568
335,000334.png,186.4714,187.09278086284655,-0.6213808628465642,0.3332311887220047
336,000335.png,187.3332,187.95606989352405,-0.6228698935240402,0.3324930623744431
337,000336.png,188.1818,188.8064337783369,-0.6246337783368858,0.3319310253897485
338,000337.png,189.0202,189.64580095157848,-0.625600951578491,0.3309704209277585
339,000338.png,189.8562,190.48077379959818,-0.6245737995981813,0.3289720323055983
340,000339.png,190.6947,191.32087647846294,-0.6261764784629236,0.32836595797519463
341,000340.png,191.5357,192.16265153707812,-0.6269515370781278,0.32732881498233896
342,000341.png,192.3732,193.0020799787343,-0.6288799787342896,0.32690623160309734
343,000342.png,193.2083,193.83782197240487,-0.6295219724048593,0.32582553254951224
344,000343.png,194.04,194.671934146438,-0.6319341464379988,0.32567210185425627
345,000344.png,194.8635,195.49717415913713,-0.6336741591371435,0.3251887393673744
346,000345.png,195.6763,196.31130782548894,-0.6350078254889411,0.32451953838504766
347,000346.png,196.4897,197.1250304679807,-0.6353304679807081,0.3233403420030201
348,000347.png,197.1957,197.8318520768709,-0.6361520768708999,0.32259936543793805
349,000348.png,197.9026,198.53891435407698,-0.6363143540769727,0.32152905220900213
350,000349.png,198.6091,199.246260347253,-0.6371603472530012,0.32081125550289546
351,000350.png,199.3157,199.95224387944367,-0.6365438794436784,0.3193646458576411
352,000351.png,200.0222,200.65885255907182,-0.6366525590718197,0.3182909492405442
353,000352.png,200.7284,201.36512419314775,-0.6367241931477565,0.31720682930156197
354,000353.png,201.4342,202.07163180369693,-0.6374318036969271,0.31644666282931455
355,000354.png,202.1417,202.77996472012086,-0.6382647201208727,0.31575113898857715
356,000355.png,202.8477,203.4864364876566,-0.6387364876565869,0.31488475721272013
357,000356.png,203.5546,204.19450970930203,-0.6399097093020316,0.3143675993085058
358,000357.png,204.261,204.90070917279797,-0.6397091727979785,0.31318223880132695
359,000358.png,204.9666,205.6071162785683,-0.640516278568299,0.31249787944391866
360,000359.png,205.6732,206.31413362232047,-0.6409336223204605,0.31162719417039286
