name,image,original pose,odometry,deviation (original - odometry),deviation,error
96,000095.png,-5.236828,-6.014064607237342,0.7772366072373416,0.7772366072373416,-14.841744033551254
97,000096.png,-5.207469,-5.980570621870172,0.7731016218701727,0.7731016218701727,-14.846014865766321
98,000097.png,-5.163543,-5.860330527702797,0.6967875277027975,0.6967875277027975,-13.494368647705606
99,000098.png,-5.10562,-5.827295045970692,0.7216750459706915,0.7216750459706915,-14.13491497547196
100,000099.png,-5.02956,-5.767445863679433,0.7378858636794332,0.7378858636794332,-14.670982425489171
101,000100.png,-4.934649,-5.6492988694256026,0.7146498694256023,0.7146498694256023,-14.482283733363857
102,000101.png,-4.817297,-5.563189389726437,0.7458923897264373,0.7458923897264373,-15.48362888413227
103,000102.png,-4.680938,-5.399947181094588,0.719009181094588,0.719009181094588,-15.3603654031433
104,000103.png,-4.519193,-5.245912821177523,0.7267198211775234,0.7267198211775234,-16.080743202990522
105,000104.png,-4.336344,-5.035055733653036,0.6987117336530355,0.6987117336530355,-16.11292216791462
106,000105.png,-4.130089,-4.823732295188022,0.6936432951880223,0.6936432951880223,-16.794875248161052
107,000106.png,-3.903866,-4.5887531933778964,0.6848871933778966,0.6848871933778966,-17.543819213515437
108,000107.png,-3.65638,-4.336914400952037,0.6805344009520371,0.6805344009520371,-18.61224492399688
109,000108.png,-3.393066,-4.067821134525626,0.6747551345256255,0.6747551345256255,-19.886295595948486
110,000109.png,-3.115393,-3.798862632808751,0.6834696328087508,0.6834696328087508,-21.93847237920708
111,000110.png,-2.817803,-3.511194296790322,0.6933912967903217,0.6933912967903217,-24.60751503175778
112,000111.png,-2.508137,-3.211443436746346,0.7033064367463457,0.7033064367463457,-28.04098965671914
113,000112.png,-2.182602,-2.906967727787997,0.7243657277879967,0.7243657277879967,-33.18817300579751
114,000113.png,-1.847638,-2.5759620492965385,0.7283240492965386,0.7283240492965386,-39.41919625470675
115,000114.png,-1.511055,-2.242295329647917,0.7312403296479169,0.7312403296479169,-48.39270110273397
116,000115.png,-1.165582,-1.8966252659757143,0.7310432659757145,0.7310432659757145,-62.719162270497876
117,000116.png,-0.8110714,-1.5495661590585483,0.7384947590585483,0.7384947590585483,-91.05175685624575
118,000117.png,-0.4500223,-1.1879398850216114,0.7379175850216114,0.7379175850216114,-163.9735597595078
119,000118.png,-0.07268361,-0.8102724212712384,0.7375888112712384,0.7375888112712384,-1014.7938596765331
120,000119.png,0.3020916,-0.43756148674893197,0.7396530867489319,0.7396530867489319,244.84397671068376
121,000120.png,0.676345,-0.06373689233052815,0.7400818923305281,0.7400818923305281,109.42372492300943
122,000121.png,1.050891,0.30161273373812886,0.7492782662618711,0.7492782662618711,71.29933230581203
123,000122.png,1.434583,0.6861491242829592,0.7484338757170408,0.7484338757170408,52.17083122531362
124,000123.png,1.83291,1.0849153332765238,0.7479946667234763,0.7479946667234763,40.80913229364651
125,000124.png,2.240743,1.4941967853774152,0.746546214622585,0.746546214622585,33.31690491156661
126,000125.png,2.66275,1.914010724622735,0.748739275377265,0.748739275377265,28.11902264115163
127,000126.png,3.089762,2.3416299971813856,0.7481320028186143,0.7481320028186143,24.213256646259946
128,000127.png,3.53677,2.788482190179019,0.7482878098209813,0.7482878098209813,21.157378337324204
129,000128.png,4.002128,3.2555718303457173,0.7465561696542826,0.7465561696542826,18.65398032382479
130,000129.png,4.475771,3.728798293052592,0.7469727069474081,0.7469727069474081,16.689252129910315
131,000130.png,4.962461,4.216280170218462,0.7461808297815384,0.7461808297815384,15.036507688051119
132,000131.png,5.460049,4.71393680220292,0.7461121977970793,0.7461121977970793,13.664935933671646
133,000132.png,5.974572,5.228148517859622,0.7464234821403783,0.7464234821403783,12.493338136026786
134,000133.png,6.504623,5.7578861571539495,0.7467368428460501,0.7467368428460501,11.480094124533432
135,000134.png,7.050381,6.30281432584493,0.7475666741550695,0.7475666741550695,10.603209587610507
136,000135.png,7.614093,6.865844875511387,0.7482481244886134,0.7482481244886134,9.827147166295623
137,000136.png,8.197957,7.449980567647739,0.747976432352262,0.747976432352262,9.123937004698389
138,000137.png,8.800912,8.052841921545141,0.7480700784548588,0.7480700784548588,8.499915445749927
139,000138.png,9.42023,8.672246871276153,0.7479831287238472,0.7479831287238472,7.940179047898482
140,000139.png,10.05978,9.311641418426293,0.7481385815737074,0.7481385815737074,7.4369278609841105
141,000140.png,10.71458,9.96606425442186,0.748515745578139,0.748515745578139,6.985955077829827
142,000141.png,11.38837,10.639563550175502,0.7488064498244977,0.7488064498244977,6.575185472762983
143,000142.png,12.07462,11.325713546736372,0.7489064532636274,0.7489064532636274,6.202319023403033
144,000143.png,12.7819,12.032609992623897,0.7492900073761035,0.7492900073761035,5.862117583270902
145,000144.png,13.50501,12.755742870792368,0.7492671292076327,0.7492671292076327,5.548067933364231
146,000145.png,14.24395,13.491703058961605,0.7522469410383952,0.7522469410383952,5.281168082156952
147,000146.png,15.0026,14.250449515875207,0.7521504841247921,0.7521504841247921,5.013467559788251
148,000147.png,15.77368,15.01902307354432,0.7546569264556808,0.7546569264556808,4.784279422783275
149,000148.png,16.56055,15.804677482618597,0.7558725173814018,0.7558725173814018,4.564295976772522
150,000149.png,17.35473,16.59858945894495,0.7561405410550499,0.7561405410550499,4.356970929856298
151,000150.png,18.15651,17.393685637996047,0.7628243620039541,0.7628243620039541,4.201382104842583
152,000151.png,18.95996,18.1990942372311,0.7608657627688977,0.7608657627688977,4.013013544168331
153,000152.png,19.76819,19.003615604800753,0.7645743951992472,0.7645743951992472,3.8677005593291405
154,000153.png,20.58193,19.81811871458675,0.7638112854132508,0.7638112854132508,3.7110770730113782
155,000154.png,21.39947,20.63612752735214,0.7633424726478601,0.7633424726478601,3.5671092445180195
156,000155.png,22.21735,21.45182010716851,0.7655298928314913,0.7655298928314913,3.445639974306078
157,000156.png,23.03432,22.268282633215996,0.7660373667840048,0.7660373667840048,3.325634821362231
158,000157.png,23.85148,23.086349438648927,0.7651305613510715,0.7651305613510715,3.20789553248298
159,000158.png,24.6666,23.902069232821212,0.7645307671787869,0.7645307671787869,3.0994574330421987
160,000159.png,25.47837,24.70964828734558,0.7687217126544219,0.7687217126544219,3.017154208273221
161,000160.png,26.2888,25.520837951729636,0.7679620482703626,0.7679620482703626,2.9212518192932455
162,000161.png,27.10009,26.333227085323514,0.7668629146764872,0.7668629146764872,2.829743055010102
163,000162.png,27.90992,27.142229160180975,0.767690839819025,0.767690839819025,2.7506020791855548
164,000163.png,28.7218,27.95428372408108,0.767516275918922,0.767516275918922,2.672242951064773
165,000164.png,29.53344,28.766553143075853,0.7668868569241454,0.7668868569241454,2.596672981285436
166,000165.png,30.34032,29.573040740668365,0.7672792593316338,0.7672792593316338,2.528909580820617
167,000166.png,31.14204,30.375357440199476,0.7666825598005254,0.7666825598005254,2.461889329666667
168,000167.png,31.94324,31.176992530835975,0.7662474691640249,0.7662474691640249,2.3987781739235747
169,000168.png,32.74069,31.974936398784738,0.7657536012152626,0.7657536012152626,2.3388438093860042
170,000169.png,33.53267,32.76759686177369,0.7650731382263132,0.7650731382263132,2.2815753658337172
171,000170.png,34.32424,33.55973095307696,0.7645090469230453,0.7645090469230453,2.227315293574003
172,000171.png,35.11039,34.34632938875867,0.7640606112413337,0.7640606112413337,2.1761666880981205
173,000172.png,35.88915,35.12528387399,0.7638661260100008,0.7638661260100008,2.1284040608651944
174,000173.png,36.66363,35.8985608015487,0.7650691984513003,0.7650691984513003,2.0867251781978498
175,000174.png,37.43083,36.66720956477926,0.7636204352207372,0.7636204352207372,2.0400841638316254
176,000175.png,38.18958,37.42855755341028,0.7610224465897204,0.7610224465897204,1.9927489293930973
177,000176.png,38.94049,38.18076981243926,0.7597201875607382,0.7597201875607382,1.9509774724476716
178,000177.png,39.68363,38.92285195159121,0.7607780484087883,0.7607780484087883,1.9171080075305313
179,000178.png,40.41876,39.65718597756147,0.7615740224385306,0.7615740224385306,1.8842092692564805
180,000179.png,41.14574,40.3844166889665,0.7613233110335003,0.7613233110335003,1.8503089530860308
181,000180.png,41.86324,41.1004805033052,0.7627594966947981,0.7627594966947981,1.8220269064095331
182,000181.png,42.57483,41.80801749931868,0.7668125006813185,0.7668125006813185,1.8010935115450104
183,000182.png,43.27463,42.506008333210005,0.768621666789997,0.768621666789997,1.7761484426094387
184,000183.png,43.95946,43.19244990581497,0.7670100941850322,0.7670100941850322,1.7448123661779107
185,000184.png,44.63116,43.86831329759617,0.7628467024038343,0.7628467024038343,1.7092244575400557
186,000185.png,45.28497,44.52213512900924,0.7628348709907584,0.7628348709907584,1.6845210916353888
187,000186.png,45.9228,45.15523102635684,0.767568973643165,0.767568973643165,1.671433304683436
188,000187.png,46.54259,45.77619446438525,0.7663955356147483,0.7663955356147483,1.6466542485382707
189,000188.png,47.14397,46.37856416027521,0.7654058397247923,0.7654058397247923,1.6235498192553413
190,000189.png,47.72631,46.959641932669015,0.7666680673309827,0.7666680673309827,1.6063845441455302
191,000190.png,48.28879,47.52367297489696,0.7651170251030379,0.7651170251030379,1.5844609589576337
192,000191.png,48.83147,48.06647712858279,0.7649928714172134,0.7649928714172134,1.566598079921029
193,000192.png,49.36647,48.60179435755152,0.7646756424484806,0.7646756424484806,1.5489777625349364
194,000193.png,49.89376,49.129542298028596,0.764217701971404,0.764217701971404,1.5316899387246101
195,000194.png,50.4167,49.652974211190596,0.7637257888094027,0.7637257888094027,1.5148270093231064
196,000195.png,50.93941,50.17685761483429,0.7625523851657121,0.7625523851657121,1.4969792252515528
197,000196.png,51.45679,50.6974895974,0.7593004025999974,0.7593004025999974,1.475607791702509
198,000197.png,51.96384,51.20496269697786,0.758877303022139,0.758877303022139,1.4603949650798305
199,000198.png,52.46407,51.71322958751732,0.7508404124826811,0.7508404124826811,1.4311516671937217
200,000199.png,52.95984,52.20106836767297,0.7587716323270328,0.7587716323270328,1.4327302203462715
201,000200.png,53.43056,52.669766757310995,0.7607932426890045,0.7607932426890045,1.4238915756993835
202,000201.png,53.88945,53.12998895498428,0.7594610450157191,0.7594610450157191,1.4092944816020931
203,000202.png,54.33154,53.5926332051309,0.738906794869095,0.738906794869095,1.3599960444137882
204,000203.png,54.73889,53.981357499749365,0.7575325002506332,0.7575325002506332,1.3839018296692411
205,000204.png,55.13319,54.35315969845383,0.7800303015461694,0.7800303015461694,1.4148107547308062
206,000205.png,55.49149,54.7159647423173,0.7755252576827019,0.7755252576827019,1.3975570987239698
207,000206.png,55.83593,55.07872577779622,0.7572042222037751,0.7572042222037751,1.3561235967660523
208,000207.png,56.15845,55.4251304816155,0.7333195183845049,0.7333195183845049,1.3058044130215576
209,000208.png,56.44855,55.71031078136081,0.7382392186391868,0.7382392186391868,1.3078090024264342
210,000209.png,56.72244,55.982504409280594,0.739935590719405,0.739935590719405,1.3044847695539983
211,000210.png,56.96793,56.241565952513966,0.7263640474860367,0.7263640474860367,1.2750402682457247
212,000211.png,57.17528,56.45814371912711,0.7171362808728929,0.7171362808728929,1.2542768148628096
213,000212.png,57.37005,56.67227799262836,0.6977720073716398,0.6977720073716398,1.2162652941240941
214,000213.png,57.53992,56.82767866602864,0.7122413339713631,0.7122413339713631,1.237821209990148
215,000214.png,57.68438,56.94887533549253,0.7355046645074665,0.7355046645074665,1.2750499606782053
216,000215.png,57.81242,57.10292173650198,0.7094982634980198,0.7094982634980198,1.2272419378016346
217,000216.png,57.9272,57.21604065572703,0.7111593442729713,0.7111593442729713,1.2276777477125969
218,000217.png,58.04176,57.328413998457755,0.7133460015422415,0.7133460015422415,1.2290220033683361
219,000218.png,58.16224,57.45259342784908,0.7096465721509162,0.7096465721509162,1.2201156147887637
220,000219.png,58.27731,57.61775812942014,0.6595518705798611,0.6595518705798611,1.131747279652855
221,000220.png,58.38327,57.7420873127132,0.6411826872868005,0.6411826872868005,1.09823017327875
222,000221.png,58.48694,57.830442376436274,0.6564976235637232,0.6564976235637232,1.1224687486876954
223,000222.png,58.58946,57.943257683035135,0.6462023169648674,0.6462023169648674,1.1029327066077539
224,000223.png,58.69673,58.046472127615985,0.6502578723840173,0.6502578723840173,1.107826402567941
225,000224.png,58.81399,58.161716955892324,0.6522730441076732,0.6522730441076732,1.109044028653171
226,000225.png,58.94036,58.293761028620324,0.6465989713796745,0.6465989713796745,1.0970393994534042
227,000226.png,59.07451,58.445422686267555,0.6290873137324411,0.6290873137324411,1.0649048358292623
228,000227.png,59.20976,58.574599898350044,0.6351601016499586,0.6351601016499586,1.0727287218356545
229,000228.png,59.34323,58.73185752908022,0.6113724709197754,0.6113724709197754,1.0302312006268877
230,000229.png,59.47979,58.87738074873227,0.6024092512677299,0.6024092512677299,1.0127965335246307
231,000230.png,59.63546,59.03793691063225,0.5975230893677548,0.5975230893677548,1.00195938686103
232,000231.png,59.7988,59.2000020408795,0.5987979591205033,0.5987979591205033,1.0013544738698825
233,000232.png,59.96454,59.41639455324673,0.5481454467532672,0.5481454467532672,0.9141159871371766
234,000233.png,60.13424,59.618841985133834,0.5153980148661645,0.5153980148661645,0.8570791197596653
235,000234.png,60.30914,59.78390575143137,0.5252342485686299,0.5252342485686299,0.8709032305362503
236,000235.png,60.48079,59.97882524793748,0.5019647520625199,0.5019647520625199,0.8299573336633334
237,000236.png,60.64973,60.21093508119956,0.43879491880043986,0.43879491880043986,0.7234903086962462
238,000237.png,60.81912,60.35324707857645,0.4658729214235464,0.4658729214235464,0.7659974715575405
239,000238.png,60.9951,60.510129701074376,0.4849702989256244,0.4849702989256244,0.7950971453864727
240,000239.png,61.17722,60.7100710420168,0.46714895798319844,0.46714895798319844,0.7635995195322679
241,000240.png,61.35508,60.8930142747831,0.4620657252169025,0.4620657252169025,0.7531010068227479
242,000241.png,61.52759,61.05125844651582,0.47633155348417944,0.47633155348417944,0.7741755421985153
243,000242.png,61.69627,61.225121388262075,0.4711486117379238,0.4711486117379238,0.7636581785866857
244,000243.png,61.87414,61.39466345496722,0.4794765450327745,0.4794765450327745,0.7749223585697911
245,000244.png,62.05312,61.59699126078436,0.456128739215643,0.456128739215643,0.7350617329404919
246,000245.png,62.23417,61.78546227611638,0.4487077238836221,0.4487077238836221,0.7209989687074193
247,000246.png,62.41758,61.99911732560493,0.418462674395073,0.418462674395073,0.6704243810719239
248,000247.png,62.60024,62.18127466719729,0.4189653328027063,0.4189653328027063,0.6692711286773123
249,000248.png,62.78483,62.33017505853452,0.4546549414654777,0.4546549414654777,0.7241477622309047
250,000249.png,62.97372,62.5536578503187,0.42006214968129996,0.42006214968129996,0.6670435694148288
251,000250.png,63.15739,62.75358492750519,0.4038050724948121,0.4038050724948121,0.6393631410272212
252,000251.png,63.33463,62.93158589454284,0.4030441054571554,0.4030441054571554,0.6363724007816189
253,000252.png,63.51246,63.13881208894108,0.37364791105891726,0.37364791105891726,0.5883064694060304
254,000253.png,63.6913,63.359606150329164,0.3316938496708346,0.3316938496708346,0.5207836072914741
255,000254.png,63.87033,63.55478773487963,0.31554226512037076,0.31554226512037076,0.494035751999983
256,000255.png,64.05736,63.7296906296269,0.3276693703731013,0.3276693703731013,0.5115249369831996
257,000256.png,64.25325,63.94079369902474,0.31245630097525634,0.31245630097525634,0.48628871064927665
258,000257.png,64.44981,64.15436682426989,0.2954431757301137,0.2954431757301137,0.4584081407379071
259,000258.png,64.65586,64.38747160233036,0.2683883976696393,0.2683883976696393,0.4151029739139488
260,000259.png,64.8645,64.61135886346311,0.25314113653689674,0.25314113653689674,0.3902614473816906
261,000260.png,65.06629,64.8297642138579,0.23652578614209574,0.23652578614209574,0.3635150953621234
262,000261.png,65.26209,65.04633861000353,0.2157513899964698,0.2157513899964698,0.33059221670110445
263,000262.png,65.45904,65.2866517592382,0.17238824076180492,0.17238824076180492,0.26335283982442287
264,000263.png,65.65809,65.4979726291939,0.16011737080610544,0.16011737080610544,0.24386541065404954
265,000264.png,65.86477,65.73002360010543,0.13474639989456705,0.13474639989456705,0.20458038477104992
266,000265.png,66.08066,65.9566664503374,0.12399354966260034,0.12399354966260034,0.187639696187357
267,000266.png,66.29836,66.16848134617703,0.1298786538229706,0.1298786538229706,0.19590025126258112
268,000267.png,66.51051,66.40210843093755,0.10840156906245113,0.10840156906245113,0.16298411944586072
269,000268.png,66.72265,66.58561842663102,0.13703157336898641,0.13703157336898641,0.20537489648415705
270,000269.png,66.93208,66.82667789467114,0.10540210532886363,0.10540210532886363,0.15747621369134746
271,000270.png,67.13546,67.02082210664163,0.11463789335836339,0.11463789335836339,0.17075610021643314
272,000271.png,67.33397,67.20669682786324,0.1272731721367535,0.1272731721367535,0.18901777533205527
273,000272.png,67.53946,67.39498105970732,0.14447894029268582,0.14447894029268582,0.21391781973484214
274,000273.png,67.74822,67.58490828223478,0.16331171776522524,0.16331171776522524,0.2410568392279904
275,000274.png,67.9399,67.75365930084331,0.1862406991566843,0.1862406991566843,0.27412565982093634
276,000275.png,68.12659,67.94145045939878,0.18513954060121307,0.18513954060121307,0.27175812058289295
277,000276.png,68.31148,68.12445854116453,0.18702145883547416,0.18702145883547416,0.27377749513767546
278,000277.png,68.48738,68.27280217838602,0.21457782161398598,0.21457782161398598,0.3133100165519341
279,000278.png,68.65535,68.43410492958547,0.22124507041452546,0.22124507041452546,0.322254668302653
280,000279.png,68.8308,68.61786232204196,0.2129376779580383,0.2129376779580383,0.3093639445684756
281,000280.png,69.01055,68.76868777866497,0.2418622213350261,0.2418622213350261,0.35047137189172684
282,000281.png,69.18789,68.9720182247645,0.21587177523549883,0.21587177523549883,0.31200803382716086
283,000282.png,69.35983,69.15031915693882,0.20951084306118162,0.20951084306118162,0.30206366287400305
284,000283.png,69.53255,69.3579405046112,0.17460949538880755,0.17460949538880755,0.2511190735688646
285,000284.png,69.69416,69.53119176112531,0.16296823887468292,0.16296823887468292,0.23383342144403912
286,000285.png,69.84462,69.66794561181192,0.1766743881880899,0.1766743881880899,0.2529534675513875
287,000286.png,69.99277,69.7388968548899,0.2538731451100915,0.2538731451100915,0.3627133846968645
288,000287.png,70.1315,69.96027231699621,0.1712276830037922,0.1712276830037922,0.24415231815060595
289,000288.png,70.25738,70.09806210443648,0.15931789556351816,0.15931789556351816,0.22676321770541139
290,000289.png,70.37981,70.20959881249055,0.17021118750945163,0.17021118750945163,0.24184661412051497
291,000290.png,70.50797,70.3227765401174,0.18519345988259772,0.18519345988259772,0.26265606552365317
