name,image,original pose,odometry,deviation (original - odometry),deviation,error
96,000095.png,-5.236828,-6.015169305883115,0.7783413058831146,0.7783413058831146,-14.862838838379158
97,000096.png,-5.207469,-5.942587923268381,0.7351189232683817,0.7351189232683817,-14.116626009072386
98,000097.png,-5.163543,-5.88928315778423,0.7257401577842302,0.7257401577842302,-14.055081129066421
99,000098.png,-5.10562,-5.837701646417655,0.7320816464176554,0.7320816464176554,-14.338741355950019
100,000099.png,-5.02956,-5.740549605360566,0.7109896053605658,0.7109896053605658,-14.136218781773472
101,000100.png,-4.934649,-5.646101023259909,0.7114520232599091,0.7114520232599091,-14.417479809808336
102,000101.png,-4.817297,-5.534496645667781,0.7171996456677814,0.7171996456677814,-14.888009721380712
103,000102.png,-4.680938,-5.4177917160220215,0.7368537160220212,0.7368537160220212,-15.741582478170427
104,000103.png,-4.519193,-5.2613609453722505,0.742167945372251,0.742167945372251,-16.42257689309244
105,000104.png,-4.336344,-5.105679911905987,0.7693359119059862,0.7693359119059862,-17.74157935592716
106,000105.png,-4.130089,-4.896806901707553,0.7667179017075529,0.7667179017075529,-18.564198052573516
107,000106.png,-3.903866,-4.68724746900237,0.7833814690023706,0.7833814690023706,-20.066812462373726
108,000107.png,-3.65638,-4.45970735657042,0.8033273565704202,0.8033273565704202,-21.970565328833988
109,000108.png,-3.393066,-4.188652331926,0.7955863319259997,0.7955863319259997,-23.4474169357743
110,000109.png,-3.115393,-3.9240442464978305,0.8086512464978304,0.8086512464978304,-25.956636819105338
111,000110.png,-2.817803,-3.6231769526036497,0.8053739526036496,0.8053739526036496,-28.581627338875343
112,000111.png,-2.508137,-3.3343789295981656,0.8262419295981656,0.8262419295981656,-32.94245607788432
113,000112.png,-2.182602,-3.0133636547493876,0.8307616547493875,0.8307616547493875,-38.06290174522828
114,000113.png,-1.847638,-2.680444022634878,0.8328060226348781,0.8328060226348781,-45.07409041353762
115,000114.png,-1.511055,-2.336798842729855,0.8257438427298551,0.8257438427298551,-54.64684228766359
116,000115.png,-1.165582,-1.9898017990427417,0.8242197990427418,0.8242197990427418,-70.71315437633233
117,000116.png,-0.8110714,-1.640418418226343,0.829347018226343,0.829347018226343,-102.2532687290346
118,000117.png,-0.4500223,-1.2773339386795897,0.8273116386795897,0.8273116386795897,-183.83792062739772
119,000118.png,-0.07268361,-0.9008887610442404,0.8282051510442404,0.8282051510442404,-1139.4661754475878
120,000119.png,0.3020916,-0.5275519368896208,0.8296435368896208,0.8296435368896208,274.63310363135577
121,000120.png,0.676345,-0.14924683605354772,0.8255918360535477,0.8255918360535477,122.06667249015632
122,000121.png,1.050891,0.22835780800875294,0.8225331919912471,0.8225331919912471,78.27007672453632
123,000122.png,1.434583,0.6144158063012959,0.8201671936987041,0.8201671936987041,57.171121761425034
124,000123.png,1.83291,1.0133892429938758,0.8195207570061243,0.8195207570061243,44.71145648210355
125,000124.png,2.240743,1.4218407078852802,0.81890229211472,0.81890229211472,36.54601585789713
126,000125.png,2.66275,1.843840108928516,0.818909891071484,0.818909891071484,30.754291280498887
127,000126.png,3.089762,2.269601036556511,0.820160963443489,0.820160963443489,26.54447052696904
128,000127.png,3.53677,2.7152133042446365,0.8215566957553637,0.8215566957553637,23.22901109643442
129,000128.png,4.002128,3.1817832414598244,0.8203447585401755,0.8203447585401755,20.497714179560862
130,000129.png,4.475771,3.6557295939606647,0.8200414060393353,0.8200414060393353,18.32179095041581
131,000130.png,4.962461,4.141003143099085,0.8214578569009152,0.8214578569009152,16.553437032571445
132,000131.png,5.460049,4.638786795168418,0.8212622048315819,0.8212622048315819,15.041297336921003
133,000132.png,5.974572,5.153008630511775,0.8215633694882252,0.8215633694882252,13.750999560943027
134,000133.png,6.504623,5.682926575833167,0.8216964241668325,0.8216964241668325,12.632498826862564
135,000134.png,7.050381,6.228863115197662,0.8215178848023381,0.8215178848023381,11.652106245071552
136,000135.png,7.614093,6.792002067683218,0.8220909323167822,0.8220909323167822,10.796964685311593
137,000136.png,8.197957,7.374639319878243,0.8233176801217574,0.8233176801217574,10.042961680840207
138,000137.png,8.800912,7.977560155084659,0.823351844915341,0.823351844915341,9.355301415527627
139,000138.png,9.42023,8.596781843188094,0.8234481568119065,0.8234481568119065,8.741274436100886
140,000139.png,10.05978,9.236190475500889,0.8235895244991109,0.8235895244991109,8.18695363615418
141,000140.png,10.71458,9.890907377551432,0.8236726224485675,0.8236726224485675,7.687399995600084
142,000141.png,11.38837,10.564549848196775,0.8238201518032255,0.8238201518032255,7.23387237860401
143,000142.png,12.07462,11.25057131467647,0.8240486853235289,0.8240486853235289,6.824634525339339
144,000143.png,12.7819,11.95734915370434,0.8245508462956597,0.8245508462956597,6.4509254985225954
145,000144.png,13.50501,12.679438800192283,0.8255711998077171,0.8255711998077171,6.113073591265146
146,000145.png,14.24395,13.416553863334551,0.827396136665449,0.827396136665449,5.808754851466405
147,000146.png,15.0026,14.173554808597528,0.8290451914024715,0.8290451914024715,5.526010100932315
148,000147.png,15.77368,14.944087380520312,0.8295926194796888,0.8295926194796888,5.259347339870523
149,000148.png,16.56055,15.729644311856203,0.8309056881437957,0.8309056881437957,5.0173797859599825
150,000149.png,17.35473,16.523275239234383,0.8314547607656166,0.8314547607656166,4.790940341714429
151,000150.png,18.15651,17.325144942064448,0.8313650579355532,0.8313650579355532,4.578881392599972
152,000151.png,18.95996,18.12907370563252,0.8308862943674775,0.8308862943674775,4.382320924556157
153,000152.png,19.76819,18.93286427069026,0.8353257293097407,0.8353257293097407,4.2256055274141975
154,000153.png,20.58193,19.747635209823784,0.8342947901762159,0.8342947901762159,4.053530403495765
155,000154.png,21.39947,20.566773642697385,0.8326963573026163,0.8326963573026163,3.8912008442387416
156,000155.png,22.21735,21.38671190115687,0.8306380988431314,0.8306380988431314,3.7386911528293494
157,000156.png,23.03432,22.205498048680976,0.8288219513190249,0.8288219513190249,3.598204554417169
158,000157.png,23.85148,23.02401811382526,0.8274618861747385,0.8274618861747385,3.4692265896067602
159,000158.png,24.6666,23.841411184867344,0.8251888151326554,0.8251888151326554,3.3453691028867185
160,000159.png,25.47837,24.65310852038575,0.8252614796142517,0.8252614796142517,3.2390670188644397
161,000160.png,26.2888,25.461355677583686,0.8274443224163122,0.8274443224163122,3.1475165181229734
162,000161.png,27.10009,26.27386968620776,0.8262203137922413,0.8262203137922413,3.0487733206503784
163,000162.png,27.90992,27.084243623964465,0.8256763760355348,0.8256763760355348,2.958361672249633
164,000163.png,28.7218,27.895208783281934,0.826591216718068,0.826591216718068,2.8779227510743337
165,000164.png,29.53344,28.707467312037746,0.8259726879622526,0.8259726879622526,2.7967371493542665
166,000165.png,30.34032,29.5142654936246,0.8260545063753995,0.8260545063753995,2.72262951206645
167,000166.png,31.14204,30.31654443573098,0.8254955642690227,0.8254955642690227,2.650743381836972
168,000167.png,31.94324,31.118334197432766,0.8249058025672333,0.8249058025672333,2.5824111848617526
169,000168.png,32.74069,31.91633593264483,0.8243540673551699,0.8243540673551699,2.5178274109530676
170,000169.png,33.53267,32.708999078437266,0.8236709215627371,0.8236709215627371,2.456323703310047
171,000170.png,34.32424,33.50118139860685,0.82305860139315,0.82305860139315,2.3978931547884232
172,000171.png,35.11039,34.28850437207952,0.82188562792048,0.82188562792048,2.3408615737976137
173,000172.png,35.88915,35.068660987156555,0.8204890128434457,0.8204890128434457,2.286175662682024
174,000173.png,36.66363,35.8417898707203,0.8218401292796997,0.8218401292796997,2.24156781333354
175,000174.png,37.43083,36.60857951050835,0.8222504894916511,0.8222504894916511,2.1967198950481492
176,000175.png,38.18958,37.36871453785404,0.8208654621459601,0.8208654621459601,2.1494487819608388
177,000176.png,38.94049,38.122946084759896,0.8175439152401012,0.8175439152401012,2.099470025261884
178,000177.png,39.68363,38.86656211366336,0.8170678863366376,0.8170678863366376,2.058954501734437
179,000178.png,40.41876,39.602649881247224,0.8161101187527748,0.8161101187527748,2.0191369521300873
180,000179.png,41.14574,40.33036172230903,0.815378277690975,0.815378277690975,1.9816833472699118
181,000180.png,41.86324,41.04982435344166,0.8134156465583402,0.8134156465583402,1.943030798758864
182,000181.png,42.57483,41.76405994801223,0.8107700519877667,0.8107700519877667,1.9043412551213164
183,000182.png,43.27463,42.46589867610057,0.8087313238994298,0.8087313238994298,1.8688347512143484
184,000183.png,43.95946,43.15464584371104,0.8048141562889626,0.8048141562889626,1.8308099241641334
185,000184.png,44.63116,43.8228524319334,0.8083075680666028,0.8083075680666028,1.8110834853196798
186,000185.png,45.28497,44.475449935271264,0.809520064728737,0.809520064728737,1.7876131191623557
187,000186.png,45.9228,45.114332647902785,0.8084673520972174,0.8084673520972174,1.7604922872673647
188,000187.png,46.54259,45.73483643174885,0.8077535682511439,0.8077535682511439,1.7355148655267012
189,000188.png,47.14397,46.33671684303989,0.8072531569601153,0.8072531569601153,1.7123147604245363
190,000189.png,47.72631,46.9189578516823,0.8073521483176975,0.8073521483176975,1.691629100003117
191,000190.png,48.28879,47.480072430481215,0.8087175695187838,0.8087175695187838,1.6747521930426996
192,000191.png,48.83147,48.023762901667105,0.807707098332898,0.807707098332898,1.6540708242715159
193,000192.png,49.36647,48.55913580739953,0.8073341926004716,0.8073341926004716,1.6353897546259062
194,000193.png,49.89376,49.08691032487229,0.8068496751277081,0.8068496751277081,1.6171354396375581
195,000194.png,50.4167,49.610229341066194,0.8064706589338044,0.8064706589338044,1.5996101667380143
196,000195.png,50.93941,50.13451514191866,0.8048948580813402,0.8048948580813402,1.5801024355824695
197,000196.png,51.45679,50.65098330496278,0.8058066950372194,0.8058066950372194,1.5659871030377515
198,000197.png,51.96384,51.16183518260203,0.8020048173979646,0.8020048173979646,1.5433902063395712
199,000198.png,52.46407,51.66667053789464,0.7973994621053606,0.7973994621053606,1.5198963063776039
200,000199.png,52.95984,52.16117805299238,0.7986619470076164,0.7986619470076164,1.50805203906888
201,000200.png,53.43056,52.6403310613446,0.7902289386554031,0.7902289386554031,1.4789830738352792
202,000201.png,53.88945,53.095582467503654,0.7938675324963427,0.7938675324963427,1.4731409069796457
203,000202.png,54.33154,53.53487875573877,0.7966612442612302,0.7966612442612302,1.4662960855908562
204,000203.png,54.73889,53.943870637464386,0.7950193625356121,0.7950193625356121,1.4523848812710893
205,000204.png,55.13319,54.352527576057916,0.7806624239420827,0.7806624239420827,1.4159572916823473
206,000205.png,55.49149,54.711657713167746,0.7798322868322529,0.7798322868322529,1.405318701718503
207,000206.png,55.83593,55.05116045235449,0.7847695476455101,0.7847695476455101,1.4054920328998015
208,000207.png,56.15845,55.37473842629513,0.7837115737048705,0.7837115737048705,1.3955363328312491
209,000208.png,56.44855,55.65587072905665,0.7926792709433457,0.7926792709433457,1.404250899169856
210,000209.png,56.72244,55.94876173017216,0.7736782698278404,0.7736782698278404,1.3639721243088985
211,000210.png,56.96793,56.20282660341387,0.7651033965861345,0.7651033965861345,1.343042298686532
212,000211.png,57.17528,56.41798281978473,0.7572971802152679,0.7572971802152679,1.3245185335607765
213,000212.png,57.37005,56.61979393819377,0.7502560618062262,0.7502560618062262,1.307748662945607
214,000213.png,57.53992,56.79846844458119,0.7414515554188128,0.7414515554188128,1.2885863508652997
215,000214.png,57.68438,56.96662527949118,0.7177547205088146,0.7177547205088146,1.2442791627626313
216,000215.png,57.81242,57.09175986740196,0.7206601325980415,0.7206601325980415,1.2465489813400674
217,000216.png,57.9272,57.232591868967134,0.6946081310328651,0.6946081310328651,1.1991053098248579
218,000217.png,58.04176,57.349891227195805,0.6918687728041917,0.6918687728041917,1.1920189408525719
219,000218.png,58.16224,57.48609446742735,0.6761455325726473,0.6761455325726473,1.162516320851204
220,000219.png,58.27731,57.61445231333206,0.662857686667941,0.662857686667941,1.1374198408745033
221,000220.png,58.38327,57.72879027956833,0.6544797204316737,0.6544797204316737,1.1210055901830673
222,000221.png,58.48694,57.82598749301076,0.6609525069892399,0.6609525069892399,1.1300856344839376
223,000222.png,58.58946,57.91738509288705,0.6720749071129504,0.6720749071129504,1.1470918269479704
224,000223.png,58.69673,58.03256780161174,0.6641621983882615,0.6641621983882615,1.1315148192893565
225,000224.png,58.81399,58.16065877673446,0.653331223265539,0.653331223265539,1.1108432249972142
226,000225.png,58.94036,58.28545011631021,0.6549098836897898,0.6549098836897898,1.1111399450050692
227,000226.png,59.07451,58.456308012391354,0.6182019876086429,0.6182019876086429,1.0464784009357722
228,000227.png,59.20976,58.57898373284007,0.6307762671599306,0.6307762671599306,1.0653248166517322
229,000228.png,59.34323,58.7361318950908,0.6070981049091984,0.6070981049091984,1.0230284143771722
230,000229.png,59.47979,58.88733798295058,0.5924520170494247,0.5924520170494247,0.9960559999445605
231,000230.png,59.63546,59.04854543142124,0.5869145685787629,0.5869145685787629,0.9841704391628117
232,000231.png,59.7988,59.214008921460575,0.5847910785394248,0.5847910785394248,0.9779311266102745
233,000232.png,59.96454,59.41078167840148,0.5537583215985222,0.5537583215985222,0.9234763104970407
234,000233.png,60.13424,59.57617497365282,0.5580650263471796,0.5580650263471796,0.9280320601826507
235,000234.png,60.30914,59.7564660491643,0.5526739508356968,0.5526739508356968,0.9164016446523642
236,000235.png,60.48079,59.95607783728029,0.5247121627197089,0.5247121627197089,0.8675683018024547
237,000236.png,60.64973,60.122965611779954,0.5267643882200446,0.5267643882200446,0.8685354217076393
238,000237.png,60.81912,60.3181300649294,0.5009899350705993,0.5009899350705993,0.8237375599492385
239,000238.png,60.9951,60.512625223483916,0.48247477651608506,0.48247477651608506,0.7910057963936201
240,000239.png,61.17722,60.70017580806079,0.477044191939207,0.477044191939207,0.7797742230510099
241,000240.png,61.35508,60.90767605942411,0.4474039405758887,0.4474039405758887,0.7292043960759056
242,000241.png,61.52759,61.09584147188438,0.4317485281156195,0.4317485281156195,0.7017153249714795
243,000242.png,61.69627,61.28311774230783,0.41315225769216823,0.41315225769216823,0.6696551634193902
244,000243.png,61.87414,61.47212822390477,0.40201177609522887,0.40201177609522887,0.6497250322917278
245,000244.png,62.05312,61.64226144788418,0.410858552115819,0.410858552115819,0.6621078071752379
246,000245.png,62.23417,61.83713478442084,0.3970352155791588,0.3970352155791588,0.6379698091565433
247,000246.png,62.41758,62.03661033817262,0.380969661827379,0.380969661827379,0.6103563480471031
248,000247.png,62.60024,62.262161658007216,0.33807834199278375,0.33807834199278375,0.5400591786753274
249,000248.png,62.78483,62.454546551489784,0.3302834485102153,0.3302834485102153,0.5260561325247122
250,000249.png,62.97372,62.66871143207464,0.3050085679253627,0.3050085679253627,0.48434262407455475
251,000250.png,63.15739,62.87566721720357,0.2817227827964288,0.2817227827964288,0.4460646375609075
252,000251.png,63.33463,63.0687952417342,0.2658347582657967,0.2658347582657967,0.4197304985689452
253,000252.png,63.51246,63.273766054042234,0.23869394595776328,0.23869394595776328,0.3758222338699576
254,000253.png,63.6913,63.45687628855096,0.23442371144903973,0.23442371144903973,0.36806237500104366
255,000254.png,63.87033,63.64030637909992,0.23002362090008432,0.23002362090008432,0.36014158827750586
256,000255.png,64.05736,63.82445445867817,0.23290554132183416,0.23290554132183416,0.3635890416367989
257,000256.png,64.25325,64.04651993868497,0.20673006131502802,0.20673006131502802,0.3217425753794992
258,000257.png,64.44981,64.25690936938146,0.19290063061853857,0.19290063061853857,0.29930364514424257
259,000258.png,64.65586,64.4895082304687,0.16635176953130326,0.16635176953130326,0.25728800070295754
260,000259.png,64.8645,64.70004202271195,0.1644579772880519,0.1644579772880519,0.2535408078194573
261,000260.png,65.06629,64.91516831019375,0.15112168980624574,0.15112168980624574,0.23225803992550637
262,000261.png,65.26209,65.14544730898695,0.11664269101305536,0.11664269101305536,0.17872962850723192
263,000262.png,65.45904,65.36803960969533,0.09100039030467144,0.09100039030467144,0.13901882811705066
264,000263.png,65.65809,65.54995277306772,0.10813722693228556,0.10813722693228556,0.16469749109711468
265,000264.png,65.86477,65.77169223606982,0.09307776393016809,0.09307776393016809,0.1413164639156382
266,000265.png,66.08066,66.00266147583984,0.07799852416015085,0.07799852416015085,0.11803532858199488
267,000266.png,66.29836,66.2125269809664,0.08583301903360052,0.08583301903360052,0.1294647696166248
268,000267.png,66.51051,66.43837237818339,0.07213762181660854,0.07213762181660854,0.10846048514228585
269,000268.png,66.72265,66.67977123709726,0.04287876290274539,0.04287876290274539,0.06426417851021414
270,000269.png,66.93208,66.88260111990785,0.04947888009215262,0.04947888009215262,0.0739240138542723
271,000270.png,67.13546,67.07942081888208,0.056039181117910175,0.056039181117910175,0.08347180628226898
272,000271.png,67.33397,67.26774917154115,0.06622082845883881,0.06622082845883881,0.09834683512473542
273,000272.png,67.53946,67.47004640408913,0.06941359591087348,0.06941359591087348,0.10277487547409098
274,000273.png,67.74822,67.68541946131262,0.06280053868738378,0.06280053868738378,0.09269695748077776
275,000274.png,67.9399,67.87697706474161,0.06292293525838488,0.06292293525838488,0.09261558415361942
276,000275.png,68.12659,68.07353165760003,0.05305834239996443,0.05305834239996443,0.07788198763502538
277,000276.png,68.31148,68.25220414942346,0.05927585057654028,0.05927585057654028,0.08677289758110976
278,000277.png,68.48738,68.43649903050974,0.050880969490265215,0.050880969490265215,0.07429247474536946
279,000278.png,68.65535,68.58583204752978,0.06951795247022119,0.06951795247022119,0.10125642425567884
280,000279.png,68.8308,68.7577241454723,0.07307585452770127,0.07307585452770127,0.10616737641826228
281,000280.png,69.01055,68.9562483452228,0.05430165477719129,0.05430165477719129,0.07868601942339438
282,000281.png,69.18789,69.12499674763909,0.06289325236090804,0.06289325236090804,0.09090211070305518
283,000282.png,69.35983,69.29950060901477,0.06032939098523116,0.06032939098523116,0.0869803039961764
284,000283.png,69.53255,69.4743737775289,0.05817622247110421,0.05817622247110421,0.08366760958875262
285,000284.png,69.69416,69.65644609148916,0.03771390851083822,0.03771390851083822,0.05411344151481017
286,000285.png,69.84462,69.80997446138541,0.034645538614597626,0.034645538614597626,0.049603732706395454
287,000286.png,69.99277,69.92713939763952,0.06563060236047136,0.06563060236047136,0.0937676882347582
288,000287.png,70.1315,70.09893947156814,0.032560528431858415,0.032560528431858415,0.04642782263584611
289,000288.png,70.25738,70.2509340335015,0.006445966498503708,0.006445966498503708,0.009174789180159734
290,000289.png,70.37981,70.41492249702998,-0.03511249702997077,0.03511249702997077,0.0498900139542445
291,000290.png,70.50797,70.55419861693528,-0.0462286169352808,0.0462286169352808,0.06556509418053136
292,000291.png,70.63407,70.73025479565321,-0.09618479565321536,0.09618479565321536,0.13617337306658864
