name,image,original pose,odometry,deviation (original - odometry),deviation,error
95,000094.png,-5.248892,-5.459335333771944,0.21044333377194402,0.21044333377194402,-4.009290604034986
96,000095.png,-5.236828,-5.399195745208963,0.1623677452089627,0.1623677452089627,-3.100497958095295
97,000096.png,-5.207469,-5.375870120140439,0.16840112014043918,0.16840112014043918,-3.233838168608189
98,000097.png,-5.163543,-5.330732788518709,0.16718978851870947,0.16718978851870947,-3.2378889556784842
99,000098.png,-5.10562,-5.256629204991795,0.15100920499179527,0.15100920499179527,-2.957705528257004
100,000099.png,-5.02956,-5.185351832912171,0.15579183291217102,0.15579183291217102,-3.0975240957891153
101,000100.png,-4.934649,-5.119980331516954,0.18533133151695402,0.18533133151695402,-3.755714570923971
102,000101.png,-4.817297,-5.011947647302956,0.19465064730295634,0.19465064730295634,-4.040661128075689
103,000102.png,-4.680938,-4.88573917588872,0.20480117588871938,0.20480117588871938,-4.375216588827269
104,000103.png,-4.519193,-4.707776684030459,0.18858368403045933,0.18858368403045933,-4.172950436736367
105,000104.png,-4.336344,-4.5113362710250895,0.17499227102508907,0.17499227102508907,-4.035479450548412
106,000105.png,-4.130089,-4.313113421496398,0.1830244214963983,0.1830244214963983,-4.431488558633926
107,000106.png,-3.903866,-4.076317701908914,0.1724517019089138,0.1724517019089138,-4.417459562108786
108,000107.png,-3.65638,-3.8221569297991747,0.1657769297991747,0.1657769297991747,-4.5339086692076505
109,000108.png,-3.393066,-3.5583587456483428,0.16529274564834262,0.16529274564834262,-4.871486309088671
110,000109.png,-3.115393,-3.303081868610708,0.18768886861070788,0.18768886861070788,-6.024564753490423
111,000110.png,-2.817803,-2.9963958150705468,0.1785928150705467,0.1785928150705467,-6.338016357798848
112,000111.png,-2.508137,-2.6814797385313507,0.17334273853135063,0.17334273853135063,-6.9112149189358725
113,000112.png,-2.182602,-2.359670740292975,0.1770687402929747,0.1770687402929747,-8.112736096318738
114,000113.png,-1.847638,-2.0204226601668926,0.17278466016689276,0.17278466016689276,-9.351651144157717
115,000114.png,-1.511055,-1.6937527121046825,0.18269771210468244,0.18269771210468244,-12.090738729211209
116,000115.png,-1.165582,-1.34440095691196,0.17881895691196004,0.17881895691196004,-15.341602470865205
117,000116.png,-0.8110714,-0.9906287016659392,0.1795573016659392,0.1795573016659392,-22.138285441446858
118,000117.png,-0.4500223,-0.6295052945459703,0.17948299454597028,0.17948299454597028,-39.88313346826819
119,000118.png,-0.07268361,-0.2514756816703591,0.1787920716703591,0.1787920716703591,-245.98677978482235
120,000119.png,0.3020916,0.12338402881108934,0.17870757118891067,0.17870757118891067,59.15674953852099
121,000120.png,0.676345,0.49989276126425997,0.17645223873574,0.17645223873574,26.089087482829033
122,000121.png,1.050891,0.8748648306274068,0.1760261693725932,0.1760261693725932,16.750183356084808
123,000122.png,1.434583,1.2595825356376997,0.1750004643623002,0.1750004643623002,12.198699159428225
124,000123.png,1.83291,1.6592551309043866,0.17365486909561345,0.17365486909561345,9.474271464262483
125,000124.png,2.240743,2.0673629846494297,0.17338001535057046,0.17338001535057046,7.737612718217593
126,000125.png,2.66275,2.490413529088083,0.17233647091191706,0.17233647091191706,6.472123590720762
127,000126.png,3.089762,2.9176508867177318,0.17211111328226814,0.17211111328226814,5.570367985698191
128,000127.png,3.53677,3.362708443674661,0.17406155632533915,0.17406155632533915,4.9214836227783865
129,000128.png,4.002128,3.825016410038994,0.17711158996100584,0.17711158996100584,4.425435417383099
130,000129.png,4.475771,4.299351836928572,0.17641916307142758,0.17641916307142758,3.9416485577887608
131,000130.png,4.962461,4.785051481939077,0.17740951806092298,0.17740951806092298,3.5750309788011023
132,000131.png,5.460049,5.282235758532577,0.1778132414674225,0.1778132414674225,3.2566235480198533
133,000132.png,5.974572,5.796544749459063,0.1780272505409375,0.1780272505409375,2.979749018690167
134,000133.png,6.504623,6.326906124487611,0.17771687551238902,0.17771687551238902,2.7321625790209367
135,000134.png,7.050381,6.871825297325523,0.17855570267447707,0.17855570267447707,2.53256813602665
136,000135.png,7.614093,7.435310795850362,0.17878220414963852,0.17878220414963852,2.348043347377534
137,000136.png,8.197957,8.018443609712527,0.17951339028747348,0.17951339028747348,2.1897332504607365
138,000137.png,8.800912,8.62078421722833,0.1801277827716703,0.1801277827716703,2.046694510428809
139,000138.png,9.42023,9.240001002917557,0.1802289970824429,0.1802289970824429,1.9132122791316442
140,000139.png,10.05978,9.879057102696503,0.18072289730349667,0.18072289730349667,1.7964895584545255
141,000140.png,10.71458,10.533798790082297,0.1807812099177024,0.1807812099177024,1.6872449495706079
142,000141.png,11.38837,11.207073356449818,0.1812966435501817,0.1812966435501817,1.5919454983477153
143,000142.png,12.07462,11.892841246488128,0.18177875351187112,0.18177875351187112,1.5054614846005185
144,000143.png,12.7819,12.599450518212873,0.1824494817871276,0.1824494817871276,1.4274050163678922
145,000144.png,13.50501,13.320344842753705,0.18466515724629495,0.18466515724629495,1.36738260279922
146,000145.png,14.24395,14.05864839637081,0.18530160362919013,0.18530160362919013,1.3009144487953843
147,000146.png,15.0026,14.816166264215804,0.18643373578419542,0.18643373578419542,1.242676174691023
148,000147.png,15.77368,15.586372879307216,0.18730712069278432,0.18730712069278432,1.1874662139258836
149,000148.png,16.56055,16.372420612652895,0.18812938734710372,0.18812938734710372,1.1360092952655783
150,000149.png,17.35473,17.16572992317395,0.18900007682605136,0.18900007682605136,1.0890407216133662
151,000150.png,18.15651,17.966858089518865,0.1896519104811354,0.1896519104811354,1.0445394543397128
152,000151.png,18.95996,18.770630899033016,0.18932910096698308,0.18932910096698308,0.9985733143265233
153,000152.png,19.76819,19.577326022374802,0.1908639776251988,0.1908639776251988,0.9655106391895201
154,000153.png,20.58193,20.389856097488387,0.19207390251161272,0.19207390251161272,0.9332161877511619
155,000154.png,21.39947,21.205001777382876,0.19446822261712526,0.19446822261712526,0.9087525187171704
156,000155.png,22.21735,22.01967342355387,0.19767657644613124,0.19767657644613124,0.8897396694301131
157,000156.png,23.03432,22.838795173650396,0.19552482634960455,0.19552482634960455,0.8488413217737902
158,000157.png,23.85148,23.652710947858267,0.19876905214173135,0.19876905214173135,0.8333615026896921
159,000158.png,24.6666,24.469993410342322,0.19660658965767652,0.19660658965767652,0.7970558960605698
160,000159.png,25.47837,25.281561184152547,0.19680881584745435,0.19680881584745435,0.7724545010040059
161,000160.png,26.2888,26.090406892404204,0.19839310759579476,0.19839310759579476,0.7546677961557575
162,000161.png,27.10009,26.900769253243258,0.19932074675674372,0.19932074675674372,0.7354984679266515
163,000162.png,27.90992,27.71167086071667,0.19824913928333032,0.19824913928333032,0.7103178342443487
164,000163.png,28.7218,28.520983871327694,0.20081612867230803,0.20081612867230803,0.6991766834679861
165,000164.png,29.53344,29.333868752059196,0.19957124794080272,0.19957124794080272,0.6757467059062633
166,000165.png,30.34032,30.14135215347502,0.19896784652497956,0.19896784652497956,0.6557869083944388
167,000166.png,31.14204,30.9437055694055,0.19833443059450317,0.19833443059450317,0.6368703867649748
168,000167.png,31.94324,31.7455142379332,0.19772576206679915,0.19772576206679915,0.6189909416414839
169,000168.png,32.74069,32.543711582510994,0.19697841748900657,0.19697841748900657,0.6016318455384007
170,000169.png,33.53267,33.33640731565394,0.19626268434605976,0.19626268434605976,0.5852879724342253
171,000170.png,34.32424,34.12874036810845,0.1954996318915505,0.1954996318915505,0.5695672559437601
172,000171.png,35.11039,34.916055458838535,0.1943345411614672,0.1943345411614672,0.5534958203582108
173,000172.png,35.88915,35.69402097161007,0.1951290283899283,0.1951290283899283,0.5436992193739008
174,000173.png,36.66363,36.46970680661913,0.1939231933808685,0.1939231933808685,0.528925241120065
175,000174.png,37.43083,37.23617197473891,0.19465802526109144,0.19465802526109144,0.5200473119647399
176,000175.png,38.18958,37.99405268421821,0.1955273157817885,0.1955273157817885,0.5119912703459648
177,000176.png,38.94049,38.74399673348557,0.19649326651443033,0.19649326651443033,0.5045988545969256
178,000177.png,39.68363,39.491161327216254,0.1924686727837468,0.1924686727837468,0.4850077293426705
179,000178.png,40.41876,40.22858224262358,0.19017775737641784,0.19017775737641784,0.4705185348991851
180,000179.png,41.14574,40.95935296480514,0.186387035194862,0.186387035194862,0.45299230295739484
181,000180.png,41.86324,41.68260479174777,0.18063520825222668,0.18063520825222668,0.43148883902016827
182,000181.png,42.57483,42.395975823075275,0.17885417692472316,0.17885417692472316,0.4200936960282006
183,000182.png,43.27463,43.09937706521528,0.17525293478472292,0.17525293478472292,0.40497847072227516
184,000183.png,43.95946,43.785389902239146,0.17407009776085403,0.17407009776085403,0.39597869892135623
185,000184.png,44.63116,44.458759136895594,0.17240086310440716,0.17240086310440716,0.38627914467024194
186,000185.png,45.28497,45.111898364807224,0.1730716351927768,0.1730716351927768,0.38218339372373833
187,000186.png,45.9228,45.75126851948995,0.17153148051005473,0.17153148051005473,0.3735213891793504
188,000187.png,46.54259,46.37137860841242,0.17121139158757614,0.17121139158757614,0.36785961328661804
189,000188.png,47.14397,46.97022261283373,0.17374738716627292,0.17374738716627292,0.3685463637582344
190,000189.png,47.72631,47.554000395526415,0.17230960447358257,0.17230960447358257,0.36103693009910587
191,000190.png,48.28879,48.117172538709,0.17161746129099953,0.17161746129099953,0.355398139590989
192,000191.png,48.83147,48.659408058403756,0.17206194159624744,0.17206194159624744,0.3523587178437336
193,000192.png,49.36647,49.19491663231533,0.1715533676846661,0.1715533676846661,0.3475098942352291
194,000193.png,49.89376,49.72238058135941,0.1713794186405906,0.1713794186405906,0.3434886820327644
195,000194.png,50.4167,50.246021597251456,0.17067840274854262,0.17067840274854262,0.3385354510480508
196,000195.png,50.93941,50.76925281858332,0.170157181416684,0.170157181416684,0.3340383828879918
197,000196.png,51.45679,51.28972758918429,0.16706241081570994,0.16706241081570994,0.32466543446590806
198,000197.png,51.96384,51.796827490895424,0.16701250910457333,0.16701250910457333,0.3214013997129029
199,000198.png,52.46407,52.30046361002452,0.16360638997547738,0.16360638997547738,0.31184463953230734
200,000199.png,52.95984,52.80004580860198,0.15979419139802076,0.15979419139802076,0.30172710377905365
201,000200.png,53.43056,53.26196854166396,0.1685914583360386,0.1685914583360386,0.3155337663240636
202,000201.png,53.88945,53.721001588753396,0.16844841124660093,0.16844841124660093,0.31258142594997895
203,000202.png,54.33154,54.16673995011689,0.16480004988310526,0.16480004988310526,0.30332298676441943
204,000203.png,54.73889,54.54339403142187,0.195495968578129,0.195495968578129,0.3571427344948519
205,000204.png,55.13319,54.95156476267823,0.18162523732176794,0.18162523732176794,0.3294299446880689
206,000205.png,55.49149,55.30148397934394,0.19000602065605676,0.19000602065605676,0.34240569257746867
207,000206.png,55.83593,55.64092270315546,0.19500729684453688,0.19500729684453688,0.34925055756129947
208,000207.png,56.15845,55.97213851238444,0.18631148761556204,0.18631148761556204,0.33176038087867815
209,000208.png,56.44855,56.26982005628915,0.17872994371084872,0.17872994371084872,0.3166245080003804
210,000209.png,56.72244,56.55199847919471,0.17044152080529074,0.17044152080529074,0.30048340798684037
211,000210.png,56.96793,56.80933557947935,0.1585944205206502,0.1585944205206502,0.2783924578629594
212,000211.png,57.17528,57.022265518776955,0.15301448122304606,0.15301448122304606,0.26762349257064605
213,000212.png,57.37005,57.21386324307348,0.15618675692651607,0.15618675692651607,0.27224441485847767
214,000213.png,57.53992,57.370325482112364,0.16959451788763857,0.16959451788763857,0.29474235954384115
215,000214.png,57.68438,57.509067631516146,0.17531236848385134,0.17531236848385134,0.3039165342226983
216,000215.png,57.81242,57.62865330840152,0.18376669159848547,0.18376669159848547,0.3178671496513819
217,000216.png,57.9272,57.75214356270658,0.17505643729342069,0.17505643729342069,0.302200757663793
218,000217.png,58.04176,57.873526171642006,0.16823382835799094,0.16823382835799094,0.2898496330193828
219,000218.png,58.16224,57.98898795330525,0.17325204669474914,0.17325204669474914,0.2978771909313485
220,000219.png,58.27731,58.11798410908778,0.15932589091222127,0.15932589091222127,0.2733926650221523
221,000220.png,58.38327,58.23503140824635,0.14823859175365328,0.14823859175365328,0.2539059421537253
222,000221.png,58.48694,58.32492359828333,0.1620164017166701,0.1620164017166701,0.277012956596242
223,000222.png,58.58946,58.411738241884734,0.17772175811526836,0.17772175811526836,0.3033340094195583
224,000223.png,58.69673,58.52442963351492,0.17230036648508218,0.17230036648508218,0.2935433822038846
225,000224.png,58.81399,58.64604468029927,0.16794531970072768,0.16794531970072768,0.2855533516782788
226,000225.png,58.94036,58.77843730800931,0.16192269199068932,0.16192269199068932,0.2747229436513271
227,000226.png,59.07451,58.924382573209876,0.15012742679012092,0.15012742679012092,0.25413232676855196
228,000227.png,59.20976,59.07586760932892,0.13389239067108605,0.13389239067108605,0.22613229756561423
229,000228.png,59.34323,59.23394303166923,0.10928696833077112,0.10928696833077112,0.18416080205066546
230,000229.png,59.47979,59.3582338306552,0.12155616934479951,0.12155616934479951,0.20436549850764354
231,000230.png,59.63546,59.54172449623915,0.09373550376085404,0.09373550376085404,0.1571808178571173
232,000231.png,59.7988,59.722332549424614,0.07646745057538595,0.07646745057538595,0.1278745569733606
233,000232.png,59.96454,59.898846575016535,0.06569342498346487,0.06569342498346487,0.10955378792777343
234,000233.png,60.13424,60.07460683237488,0.05963316762511539,0.05963316762511539,0.09916674364740519
235,000234.png,60.30914,60.27667426616271,0.032465733837291566,0.032465733837291566,0.05383219498286921
236,000235.png,60.48079,60.43114834722107,0.049641652778930734,0.049641652778930734,0.08207838022441627
237,000236.png,60.64973,60.60927319095168,0.04045680904831528,0.04045680904831528,0.06670567049237527
238,000237.png,60.81912,60.781372923119605,0.03774707688039314,0.03774707688039314,0.06206449037801457
239,000238.png,60.9951,60.96288388118648,0.0322161188135226,0.0322161188135226,0.0528175522517753
240,000239.png,61.17722,61.14841245337922,0.02880754662077578,0.02880754662077578,0.04708868206298976
241,000240.png,61.35508,61.34642575775686,0.008654242243139265,0.008654242243139265,0.014105176365411412
242,000241.png,61.52759,61.54827416942868,-0.020684169428683674,0.020684169428683674,0.03361771431106545
243,000242.png,61.69627,61.734199580779205,-0.03792958077920616,0.03792958077920616,0.061477915568001376
244,000243.png,61.87414,61.94196261683625,-0.06782261683625279,0.06782261683625279,0.1096138335599538
245,000244.png,62.05312,62.119712397188955,-0.06659239718895549,0.06659239718895549,0.10731514739138899
246,000245.png,62.23417,62.32861524056107,-0.09444524056107184,0.09444524056107184,0.15175785354102392
247,000246.png,62.41758,62.531957783601804,-0.11437778360180317,0.11437778360180317,0.18324610406523797
248,000247.png,62.60024,62.75128388598647,-0.15104388598646779,0.15104388598646779,0.24128323787012285
249,000248.png,62.78483,62.94197903467894,-0.15714903467893748,0.15714903467893748,0.25029777842663187
250,000249.png,62.97372,63.147139371656664,-0.17341937165666366,0.17341937165666366,0.2753837182505078
251,000250.png,63.15739,63.33439257853736,-0.1770025785373619,0.1770025785373619,0.2802563223992662
252,000251.png,63.33463,63.50634542548086,-0.17171542548086194,0.17171542548086194,0.27112406827175267
253,000252.png,63.51246,63.6825474452859,-0.17008744528590114,0.17008744528590114,0.26780169636934414
254,000253.png,63.6913,63.87742851301137,-0.18612851301136857,0.18612851301136857,0.29223538067423427
255,000254.png,63.87033,64.0683477972759,-0.1980177972759023,0.1980177972759023,0.3100309600340288
256,000255.png,64.05736,64.2958437562034,-0.23848375620339368,0.23848375620339368,0.3722971977043601
257,000256.png,64.25325,64.49297948299545,-0.2397294829954575,0.2397294829954575,0.3731009450813111
258,000257.png,64.44981,64.71160893958174,-0.2617989395817375,0.2617989395817375,0.4062059136896408
259,000258.png,64.65586,64.94044606632923,-0.2845860663292257,0.2845860663292257,0.4401551016864143
260,000259.png,64.8645,65.17112164164867,-0.3066216416486611,0.3066216416486611,0.47271102320785807
261,000260.png,65.06629,65.38537779265477,-0.31908779265476994,0.31908779265476994,0.49040415959595973
262,000261.png,65.26209,65.61088480635303,-0.34879480635302684,0.34879480635302684,0.5344524000886683
263,000262.png,65.45904,65.84278731708223,-0.383747317082225,0.383747317082225,0.5862403681481198
264,000263.png,65.65809,66.11092365926307,-0.45283365926306374,0.45283365926306374,0.689684484064437
265,000264.png,65.86477,66.33200933905039,-0.46723933905039416,0.46723933905039416,0.7093918934969243
266,000265.png,66.08066,66.5523293303685,-0.4716693303684991,0.4716693303684991,0.7137781771073399
267,000266.png,66.29836,66.7418510032099,-0.44349100320989976,0.44349100320989976,0.6689320870228159
268,000267.png,66.51051,66.98593612038108,-0.475426120381087,0.475426120381087,0.7148135240296414
269,000268.png,66.72265,67.18834691231483,-0.4656969123148258,0.4656969123148258,0.6979592571860167
270,000269.png,66.93208,67.40645312143634,-0.4743731214363436,0.4743731214363436,0.7087380542130822
271,000270.png,67.13546,67.61839158048672,-0.4829315804867207,0.4829315804867207,0.7193390504611433
272,000271.png,67.33397,67.85095924996334,-0.5169892499633448,0.5169892499633448,0.7677985568998009
273,000272.png,67.53946,68.0402878073582,-0.500827807358192,0.500827807358192,0.7415336269466648
274,000273.png,67.74822,68.24062470869082,-0.4924047086908132,0.4924047086908132,0.726815713668659
275,000274.png,67.9399,68.45678011944808,-0.5168801194480892,0.5168801194480892,0.7607902270213662
276,000275.png,68.12659,68.66703137498139,-0.5404413749813983,0.5404413749813983,0.7932899253894821
277,000276.png,68.31148,68.85419201869786,-0.5427120186978556,0.5427120186978556,0.7944667846427212
278,000277.png,68.48738,69.01585669560677,-0.5284766956067699,0.5284766956067699,0.7716409878823951
279,000278.png,68.65535,69.17955209075004,-0.5242020907500375,0.5242020907500375,0.7635269367209366
280,000279.png,68.8308,69.360974443982,-0.5301744439820055,0.5301744439820055,0.770257564901186
281,000280.png,69.01055,69.53559319684429,-0.5250431968442939,0.5250431968442939,0.7608158416999922
282,000281.png,69.18789,69.72204921524865,-0.5341592152486498,0.5341592152486498,0.7720414876774676
283,000282.png,69.35983,69.89035560491038,-0.5305256049103804,0.5305256049103804,0.7648888483584524
284,000283.png,69.53255,70.04655157119107,-0.5140015711910735,0.5140015711910735,0.7392243937423171
285,000284.png,69.69416,70.22860379400791,-0.5344437940079132,0.5344437940079132,0.7668415746856168
286,000285.png,69.84462,70.36393088384814,-0.5193108838481351,0.5193108838481351,0.7435231000585801
287,000286.png,69.99277,70.52339733739423,-0.5306273373942361,0.5306273373942361,0.7581173561129758
288,000287.png,70.1315,70.67971815570483,-0.5482181557048307,0.5482181557048307,0.7817003139884797
