name,image,original pose,odometry,deviation (original - odometry),deviation,error
96,000095.png,-5.236828,-5.489502248835029,0.25267424883502887,0.25267424883502887,-4.824948400730917
97,000096.png,-5.207469,-5.463509783397828,0.256040783397828,0.256040783397828,-4.916798993864928
98,000097.png,-5.163543,-5.402652144776651,0.23910914477665113,0.23910914477665113,-4.6307185739840095
99,000098.png,-5.10562,-5.342492457210154,0.23687245721015415,0.23687245721015415,-4.639445497513606
100,000099.png,-5.02956,-5.2618484865099795,0.23228848650997946,0.23228848650997946,-4.618465362973689
101,000100.png,-4.934649,-5.1741483489550415,0.2394993489550412,0.2394993489550412,-4.853422177647107
102,000101.png,-4.817297,-5.073965991207826,0.2566689912078264,0.2566689912078264,-5.328070725301479
103,000102.png,-4.680938,-4.945593124677584,0.2646551246775841,0.2646551246775841,-5.653890837212202
104,000103.png,-4.519193,-4.79811470214047,0.27892170214047063,0.27892170214047063,-6.171936054522802
105,000104.png,-4.336344,-4.62532199130084,0.2889779913008397,0.2889779913008397,-6.664092869496507
106,000105.png,-4.130089,-4.384293646826939,0.2542046468269392,0.2542046468269392,-6.154943557558668
107,000106.png,-3.903866,-4.16294326540889,0.25907726540889,0.25907726540889,-6.636428233163996
108,000107.png,-3.65638,-3.9299577638892367,0.2735777638892367,0.2735777638892367,-7.482202722070373
109,000108.png,-3.393066,-3.6457698054739054,0.25270380547390525,0.25270380547390525,-7.447653699453687
110,000109.png,-3.115393,-3.3765252968760415,0.26113229687604145,0.26113229687604145,-8.382001785201464
111,000110.png,-2.817803,-3.072079129479044,0.2542761294790439,0.2542761294790439,-9.02391435735727
112,000111.png,-2.508137,-2.772419789765406,0.2642827897654061,0.2642827897654061,-10.537015711877224
113,000112.png,-2.182602,-2.4763175862531535,0.2937155862531533,0.2937155862531533,-13.457129896021048
114,000113.png,-1.847638,-2.1375145980314465,0.2898765980314466,0.2898765980314466,-15.6890363822051
115,000114.png,-1.511055,-1.79760498359223,0.28654998359223005,0.28654998359223005,-18.96357072325164
116,000115.png,-1.165582,-1.446493052287492,0.280911052287492,0.280911052287492,-24.100496772212683
117,000116.png,-0.8110714,-1.0957094799879195,0.28463807998791946,0.28463807998791946,-35.09408419381074
118,000117.png,-0.4500223,-0.7399225379173611,0.2899002379173611,0.2899002379173611,-64.4190827693119
119,000118.png,-0.07268361,-0.36091237822973593,0.2882287682297359,0.2882287682297359,-396.552631645203
120,000119.png,0.3020916,0.012624279560648155,0.28946732043935186,0.28946732043935186,95.821042504774
121,000120.png,0.676345,0.3808103554502574,0.2955346445497426,0.2955346445497426,43.69584229198746
122,000121.png,1.050891,0.7541666875067958,0.2967243124932042,0.2967243124932042,28.235498495391454
123,000122.png,1.434583,1.1391560304637574,0.2954269695362426,0.2954269695362426,20.593229498484412
124,000123.png,1.83291,1.5359167603723747,0.29699323962762536,0.29699323962762536,16.20337275848925
125,000124.png,2.240743,1.943288288225883,0.2974547117741171,0.2974547117741171,13.274824992161843
126,000125.png,2.66275,2.365703434942268,0.2970465650577321,0.2970465650577321,11.155631022729587
127,000126.png,3.089762,2.7917519892041867,0.29801001079581324,0.29801001079581324,9.645079808600574
128,000127.png,3.53677,3.240207216037343,0.29656278396265723,0.29656278396265723,8.385130612470057
129,000128.png,4.002128,3.7070474032028784,0.2950805967971215,0.2950805967971215,7.37309243475275
130,000129.png,4.475771,4.1811381609163725,0.2946328390836275,0.2946328390836275,6.582839896939041
131,000130.png,4.962461,4.668337629427569,0.2941233705724313,0.2941233705724313,5.926965885926989
132,000131.png,5.460049,5.165138208809771,0.29491079119022867,0.29491079119022867,5.401248069206497
133,000132.png,5.974572,5.679574194265676,0.2949978057343241,0.2949978057343241,4.937555455592871
134,000133.png,6.504623,6.209680761120614,0.2949422388793854,0.2949422388793854,4.534347938064749
135,000134.png,7.050381,6.755073811968523,0.2953071880314768,0.2953071880314768,4.1885280814111585
136,000135.png,7.614093,7.318527015632305,0.29556598436769566,0.29556598436769566,3.881827873230543
137,000136.png,8.197957,7.902250190387281,0.29570680961272,0.29570680961272,3.607079295643048
138,000137.png,8.800912,8.505110488276598,0.2958015117234023,0.2958015117234023,3.36103248985335
139,000138.png,9.42023,9.12438401976366,0.29584598023634,0.29584598023634,3.1405388216247374
140,000139.png,10.05978,9.763864459356984,0.2959155406430156,0.2959155406430156,2.941570696804658
141,000140.png,10.71458,10.418668437014173,0.2959115629858271,0.2959115629858271,2.761765398044787
142,000141.png,11.38837,11.09263617171311,0.29573382828689,0.29573382828689,2.5968055857588923
143,000142.png,12.07462,11.778269746528638,0.29635025347136157,0.29635025347136157,2.4543236430741637
144,000143.png,12.7819,12.485771861099897,0.29612813890010337,0.29612813890010337,2.316777152849759
145,000144.png,13.50501,13.20861641165425,0.2963935883457509,0.2963935883457509,2.194693586644889
146,000145.png,14.24395,13.947189082739055,0.29676091726094533,0.29676091726094533,2.0834172912776676
147,000146.png,15.0026,14.706009084857373,0.2965909151426267,0.2965909151426267,1.9769300997335575
148,000147.png,15.77368,15.477322012639762,0.29635798736023844,0.29635798736023844,1.8788132341992385
149,000148.png,16.56055,16.26327443649388,0.29727556350611906,0.29727556350611906,1.7950826724119615
150,000149.png,17.35473,17.05592095760126,0.29880904239874084,0.29880904239874084,1.7217729252989866
151,000150.png,18.15651,17.85840932265158,0.2981006773484225,0.2981006773484225,1.6418390833283625
152,000151.png,18.95996,18.66207751149776,0.2978824885022391,0.2978824885022391,1.571113486010725
153,000152.png,19.76819,19.471965195924202,0.29622480407579843,0.29622480407579843,1.498492295327991
154,000153.png,20.58193,20.287476319028304,0.2944536809716958,0.2944536809716958,1.4306417375420857
155,000154.png,21.39947,21.10313302236323,0.2963369776367699,0.2963369776367699,1.3847865280624703
156,000155.png,22.21735,21.91965038999091,0.29769961000909007,0.29769961000909007,1.3399420273303975
157,000156.png,23.03432,22.737295768320845,0.29702423167915626,0.29702423167915626,1.2894855662296791
158,000157.png,23.85148,23.55422410814099,0.2972558918590096,0.2972558918590096,1.24627860350389
159,000158.png,24.6666,24.369756802951684,0.2968431970483145,0.2968431970483145,1.2034216189029479
160,000159.png,25.47837,25.181765274544205,0.2966047254557971,0.2966047254557971,1.1641432534961895
161,000160.png,26.2888,25.992555106272157,0.2962448937278417,0.2962448937278417,1.1268863307866532
162,000161.png,27.10009,26.80412735221721,0.29596264778279036,0.29596264778279036,1.09210946451761
163,000162.png,27.90992,27.614420113972333,0.29549988602766675,0.29549988602766675,1.0587629274023957
164,000163.png,28.7218,28.42746274064612,0.2943372593538811,0.2943372593538811,1.0247869539996834
165,000164.png,29.53344,29.239627045291407,0.29381295470859214,0.29381295470859214,0.9948483979807031
166,000165.png,30.34032,30.047226275805226,0.2930937241947724,0.2930937241947724,0.9660205436026134
167,000166.png,31.14204,30.849745135739,0.2922948642610024,0.2922948642610024,0.9385861178683296
168,000167.png,31.94324,31.651284221459743,0.291955778540256,0.291955778540256,0.9139829852584022
169,000168.png,32.74069,32.44902164430204,0.2916683556979578,0.2916683556979578,0.890843643484477
170,000169.png,33.53267,33.241778353637045,0.29089164636295806,0.29089164636295806,0.8674872784152233
171,000170.png,34.32424,34.03412625396492,0.29011374603508244,0.29011374603508244,0.8452153522848064
172,000171.png,35.11039,34.8209542817823,0.2894357182177032,0.2894357182177032,0.8243591660978508
173,000172.png,35.88915,35.60099564793465,0.288154352065348,0.288154352065348,0.8029010218000371
174,000173.png,36.66363,36.377082284705914,0.28654771529408407,0.28654771529408407,0.7815584962375086
175,000174.png,37.43083,37.14558453575906,0.285245464240937,0.285245464240937,0.7620602167810252
176,000175.png,38.18958,37.90473697891804,0.28484302108196147,0.28484302108196147,0.7458658123026267
177,000176.png,38.94049,38.655677655481384,0.28481234451861326,0.28481234451861326,0.7314041105250942
178,000177.png,39.68363,39.40042961287493,0.28320038712507056,0.28320038712507056,0.7136453674350621
179,000178.png,40.41876,40.13585050059867,0.2829094994013275,0.2829094994013275,0.6999460136860395
180,000179.png,41.14574,40.862281487109406,0.2834585128905971,0.2834585128905971,0.6889133914971441
181,000180.png,41.86324,41.578866579732804,0.2843734202671939,0.2843734202671939,0.679291474494554
182,000181.png,42.57483,42.292426915365354,0.2824030846346446,0.2824030846346446,0.6633099524640371
183,000182.png,43.27463,42.99407905983279,0.2805509401672097,0.2805509401672097,0.6483034983019142
184,000183.png,43.95946,43.678680444277404,0.28077955572259583,0.28077955572259583,0.6387238508448371
185,000184.png,44.63116,44.35279714171132,0.27836285828868057,0.27836285828868057,0.6236962209556743
186,000185.png,45.28497,45.00888144792209,0.2760885520779084,0.2760885520779084,0.6096692833801334
187,000186.png,45.9228,45.64945560517348,0.2733443948265233,0.2733443948265233,0.5952258895941085
188,000187.png,46.54259,46.27220313417468,0.2703868658253157,0.2703868658253157,0.5809450351287191
189,000188.png,47.14397,46.873629348853896,0.27034065114610684,0.27034065114610684,0.5734363294947515
190,000189.png,47.72631,47.457357280291994,0.26895271970800394,0.26895271970800394,0.5635313513825057
191,000190.png,48.28879,48.02030622845299,0.268483771547011,0.268483771547011,0.5559960635729555
192,000191.png,48.83147,48.56376695298902,0.2677030470109827,0.2677030470109827,0.5482182842559986
193,000192.png,49.36647,49.0991962010899,0.2672737989100966,0.2672737989100966,0.5414075564043705
194,000193.png,49.89376,49.62725355567023,0.2665064443297709,0.2665064443297709,0.5341478460027284
195,000194.png,50.4167,50.14864802387844,0.26805197612156206,0.26805197612156206,0.5316729895482292
196,000195.png,50.93941,50.66982944989238,0.2695805501076194,0.2695805501076194,0.5292180457284829
197,000196.png,51.45679,51.1862757845758,0.27051421542419973,0.27051421542419973,0.5257114083956651
198,000197.png,51.96384,51.69344738688065,0.27039261311934837,0.27039261311934837,0.5203476362011514
199,000198.png,52.46407,52.19338143420721,0.27068856579278844,0.27068856579278844,0.515950374785617
200,000199.png,52.95984,52.70029116757008,0.2595488324299211,0.2595488324299211,0.49008613400252177
201,000200.png,53.43056,53.17776694843754,0.25279305156246323,0.25279305156246323,0.4731244657785043
202,000201.png,53.88945,53.62975849958906,0.2596915004109377,0.2596915004109377,0.4818967356522245
203,000202.png,54.33154,54.059328820553226,0.27221117944677076,0.27221117944677076,0.5010187074520082
204,000203.png,54.73889,54.441388770829626,0.29750122917037203,0.29750122917037203,0.5434915270849885
205,000204.png,55.13319,54.83598164514622,0.2972083548537796,0.2972083548537796,0.539073387289543
206,000205.png,55.49149,55.183591118604,0.3078988813959995,0.3078988813959995,0.5548578374738172
207,000206.png,55.83593,55.52413909806012,0.31179090193987946,0.31179090193987946,0.5584054961382026
208,000207.png,56.15845,55.85260729917752,0.3058427008224811,0.3058427008224811,0.5446067347344542
209,000208.png,56.44855,56.14198422306206,0.3065657769379371,0.3065657769379371,0.5430888427389846
210,000209.png,56.72244,56.387816908282375,0.3346230917176243,0.3346230917176243,0.5899307077016156
211,000210.png,56.96793,56.626148045371025,0.34178195462897776,0.34178195462897776,0.5999550179003832
212,000211.png,57.17528,56.817656019279774,0.35762398072022705,0.35762398072022705,0.6254870648997732
213,000212.png,57.37005,57.00809865503278,0.3619513449672169,0.3619513449672169,0.6309064485166336
214,000213.png,57.53992,57.1983442588218,0.3415757411782039,0.3415757411782039,0.5936326313595915
215,000214.png,57.68438,57.354930480682576,0.3294495193174214,0.3294495193174214,0.5711243135792071
216,000215.png,57.81242,57.473538537353384,0.33888146264661856,0.33888146264661856,0.5861741519324369
217,000216.png,57.9272,57.60942424365516,0.3177757563448367,0.3177757563448367,0.5485777947921472
218,000217.png,58.04176,57.741285263229535,0.300474736770461,0.300474736770461,0.5176871562310671
219,000218.png,58.16224,57.853905184500746,0.3083348154992507,0.3083348154992507,0.5301288524982027
220,000219.png,58.27731,57.94258986712722,0.334720132872782,0.334720132872782,0.5743575550635093
221,000220.png,58.38327,58.00958903568063,0.3736809643193766,0.3736809643193766,0.6400480211529374
222,000221.png,58.48694,58.08869534047663,0.39824465952336396,0.39824465952336396,0.6809121139238332
223,000222.png,58.58946,58.16769920787023,0.42176079212977413,0.42176079212977413,0.7198577903427922
224,000223.png,58.69673,58.257520656681585,0.4392093433184172,0.4392093433184172,0.7482688444797815
225,000224.png,58.81399,58.36283759801807,0.4511524019819291,0.4511524019819291,0.7670834812974415
226,000225.png,58.94036,58.490414347286325,0.44994565271367293,0.44994565271367293,0.7633914226409084
227,000226.png,59.07451,58.62971595114997,0.44479404885002793,0.44479404885002793,0.7529373478510917
228,000227.png,59.20976,58.80126972653988,0.40849027346012434,0.40849027346012434,0.6899036129518585
229,000228.png,59.34323,58.91362719851295,0.4296028014870501,0.4296028014870501,0.7239289157112785
230,000229.png,59.47979,59.03396461592836,0.4458253840716395,0.4458253840716395,0.7495409517613285
231,000230.png,59.63546,59.18104267535232,0.4544173246476788,0.4544173246476788,0.7619918160230152
232,000231.png,59.7988,59.31511693436404,0.4836830656359581,0.4836830656359581,0.8088507890391748
233,000232.png,59.96454,59.491047445362824,0.47349255463717554,0.47349255463717554,0.7896209236945294
234,000233.png,60.13424,59.63663005115341,0.4976099488465877,0.4976099488465877,0.8274985247116913
235,000234.png,60.30914,59.77579576114371,0.5333442388562872,0.5333442388562872,0.88435059570786
236,000235.png,60.48079,59.94136141965847,0.5394285803415286,0.5394285803415286,0.8919006850630234
237,000236.png,60.64973,60.148294892562525,0.501435107437473,0.501435107437473,0.8267722006964797
238,000237.png,60.81912,60.34633443642558,0.47278556357441914,0.47278556357441914,0.7773633745019973
239,000238.png,60.9951,60.518608980419295,0.47649101958070617,0.47649101958070617,0.7811955707601204
240,000239.png,61.17722,60.7314070575892,0.4458129424107966,0.4458129424107966,0.7287237674591892
241,000240.png,61.35508,60.93267299536276,0.42240700463724323,0.42240700463724323,0.6884629677562857
242,000241.png,61.52759,61.10515710473813,0.42243289526186345,0.42243289526186345,0.6865747468117368
243,000242.png,61.69627,61.2540858362516,0.44218416374840075,0.44218416374840075,0.7167113404884943
244,000243.png,61.87414,61.436765858586874,0.43737414141312314,0.43737414141312314,0.7068771241315405
245,000244.png,62.05312,61.62827920854515,0.424840791454848,0.424840791454848,0.6846405006788506
246,000245.png,62.23417,61.805305570513646,0.42886442948635306,0.42886442948635306,0.6891140823222244
247,000246.png,62.41758,61.993202617445526,0.424377382554475,0.424377382554475,0.679900410356305
248,000247.png,62.60024,62.18095525724437,0.41928474275562877,0.41928474275562877,0.6697813662625395
249,000248.png,62.78483,62.38638878941996,0.3984412105800388,0.3984412105800388,0.6346138240400409
250,000249.png,62.97372,62.59520579668455,0.37851420331544716,0.37851420331544716,0.6010669265138652
251,000250.png,63.15739,62.83454892109739,0.3228410789026128,0.3228410789026128,0.5111691266890744
252,000251.png,63.33463,63.030366262405494,0.3042637375945034,0.3042637375945034,0.48040659208793585
253,000252.png,63.51246,63.221602743400844,0.2908572565991534,0.2908572565991534,0.4579530640116182
254,000253.png,63.6913,63.384819274608795,0.30648072539120363,0.30648072539120363,0.4811971578397735
255,000254.png,63.87033,63.57584417386198,0.2944858261380219,0.2944858261380219,0.4610682708826177
256,000255.png,64.05736,63.754448414079505,0.30291158592049783,0.30291158592049783,0.47287553829957685
257,000256.png,64.25325,63.94790919497819,0.3053408050218067,0.3053408050218067,0.47521456894679526
258,000257.png,64.44981,64.14283869343984,0.3069713065601576,0.3069713065601576,0.4762951303660284
259,000258.png,64.65586,64.36748455247599,0.2883754475240181,0.2883754475240181,0.4460159489395364
260,000259.png,64.8645,64.60116841433853,0.26333158566147574,0.26333158566147574,0.4059718114862147
261,000260.png,65.06629,64.8231421750123,0.2431478249877017,0.2431478249877017,0.373692468077866
262,000261.png,65.26209,64.99584099514689,0.2662490048531083,0.2662490048531083,0.40796886041055125
263,000262.png,65.45904,65.22958147625667,0.22945852374333242,0.22945852374333242,0.350537563250748
264,000263.png,65.65809,65.43907223884405,0.2190177611559534,0.2190177611559534,0.33357315321836717
265,000264.png,65.86477,65.63848177242785,0.22628822757214095,0.22628822757214095,0.3435648945136239
266,000265.png,66.08066,65.83619856342693,0.24446143657306152,0.24446143657306152,0.3699439996105692
267,000266.png,66.29836,66.05522518268484,0.24313481731516617,0.24313481731516617,0.3667282528786024
268,000267.png,66.51051,66.25759601593488,0.2529139840651169,0.2529139840651169,0.38026168204862193
269,000268.png,66.72265,66.45712621948532,0.26552378051468395,0.26552378051468395,0.3979514910074524
270,000269.png,66.93208,66.69010997953505,0.2419700204649473,0.2419700204649473,0.3615157641372378
271,000270.png,67.13546,66.89345281331103,0.2420071866889657,0.2420071866889657,0.36047594920622533
272,000271.png,67.33397,67.07980744846319,0.2541625515368082,0.2541625515368082,0.37746556684064264
273,000272.png,67.53946,67.2908709520396,0.24858904796040804,0.24858904796040804,0.3680649030365479
274,000273.png,67.74822,67.49486024881439,0.25335975118561294,0.25335975118561294,0.3739725577817586
275,000274.png,67.9399,67.68517481787991,0.2547251821200831,0.2547251821200831,0.3749272255627152
276,000275.png,68.12659,67.87783980700412,0.2487501929958711,0.2487501929958711,0.3651293760569421
277,000276.png,68.31148,68.10586975714459,0.20561024285541407,0.20561024285541407,0.3009892961701519
278,000277.png,68.48738,68.27273054071507,0.21464945928492796,0.21464945928492796,0.3134146163642527
279,000278.png,68.65535,68.43195519848702,0.2233948015129812,0.2233948015129812,0.3253858606983741
280,000279.png,68.8308,68.60511195562817,0.22568804437182166,0.22568804437182166,0.3278881610729814
281,000280.png,69.01055,68.77792793297372,0.23262206702626997,0.23262206702626997,0.3370818911402242
282,000281.png,69.18789,68.98338341034949,0.2045065896505065,0.2045065896505065,0.2955814805893148
283,000282.png,69.35983,69.14712648137619,0.21270351862381176,0.21270351862381176,0.30666672427514857
284,000283.png,69.53255,69.34081147068943,0.19173852931056956,0.19173852931056956,0.27575362806422254
285,000284.png,69.69416,69.50978695451012,0.18437304548987754,0.18437304548987754,0.26454590383165183
286,000285.png,69.84462,69.62288949924086,0.22173050075915057,0.22173050075915057,0.31746253435003374
287,000286.png,69.99277,69.77877784344717,0.21399215655281978,0.21399215655281978,0.3057346588123599
288,000287.png,70.1315,69.94015823168391,0.19134176831609295,0.19134176831609295,0.2728328473169588
289,000288.png,70.25738,70.09432435216607,0.16305564783392867,0.16305564783392867,0.23208330261380183
290,000289.png,70.37981,70.2716567551788,0.10815324482121014,0.10815324482121014,0.15367083943706317
291,000290.png,70.50797,70.41283667286262,0.09513332713737555,0.09513332713737555,0.1349256362612277
